id_orden,id_cliente,id_empleado,id_tienda,id_metodo_pago,fecha_orden,estado
4747,322,16,8,6,2023-04-24 08:49:00,Completada
717,379,1,15,4,2023-04-24 15:08:00,Completada
3059,497,10,1,1,2023-04-24 19:04:00,Completada
552,387,13,10,2,2023-04-24 21:07:00,Completada
4647,98,16,9,6,2023-04-24 22:07:00,Completada
4212,46,22,18,2,2023-04-25 11:25:00,Completada
198,247,18,10,1,2023-04-25 12:22:00,Completada
2934,447,13,4,6,2023-04-25 15:34:00,Completada
3405,8,11,14,5,2023-04-25 16:03:00,Completada
1202,182,4,7,3,2023-04-25 20:14:00,Completada
2268,363,9,12,2,2023-04-25 21:33:00,Cancelada
2060,164,14,14,4,2023-04-25 22:49:00,Completada
749,435,10,16,1,2023-04-26 10:32:00,Completada
1556,40,20,18,2,2023-04-26 11:17:00,Completada
381,76,23,16,1,2023-04-26 13:32:00,Devuelta
1331,159,24,19,3,2023-04-26 16:50:00,Completada
4729,117,4,10,3,2023-04-27 16:44:00,Completada
4276,320,16,5,6,2023-04-27 19:50:00,Cancelada
4802,352,5,9,6,2023-04-27 20:06:00,Completada
1372,93,20,6,4,2023-04-27 20:54:00,Completada
511,82,14,8,5,2023-04-28 09:42:00,Completada
3948,39,2,9,2,2023-04-28 09:47:00,Completada
3553,350,2,2,1,2023-04-28 13:33:00,Completada
3763,164,19,2,6,2023-04-28 13:55:00,Completada
1778,193,25,4,1,2023-04-28 20:52:00,Completada
1403,89,5,16,3,2023-04-29 08:28:00,Enviada
4758,372,24,10,4,2023-04-29 11:14:00,Completada
766,145,16,7,3,2023-04-29 16:26:00,Devuelta
719,435,2,4,3,2023-04-29 16:29:00,Cancelada
3198,83,1,6,5,2023-04-29 18:45:00,Completada
3302,377,13,7,5,2023-04-30 12:24:00,Completada
2018,273,5,16,1,2023-04-30 21:39:00,Completada
3006,315,1,10,3,2023-05-01 08:21:00,Completada
803,70,15,2,1,2023-05-01 16:02:00,Completada
3743,195,20,9,3,2023-05-01 19:11:00,Completada
1475,364,25,13,5,2023-05-01 21:10:00,Completada
4734,450,23,16,6,2023-05-02 10:13:00,Completada
667,155,1,13,6,2023-05-02 22:49:00,Completada
1975,369,7,14,6,2023-05-03 08:22:00,Completada
2582,381,1,17,2,2023-05-03 12:08:00,Completada
2897,479,16,19,1,2023-05-03 16:12:00,Enviada
310,125,13,10,3,2023-05-03 17:35:00,Completada
3219,422,11,4,1,2023-05-03 21:23:00,Completada
4179,275,20,1,1,2023-05-03 22:22:00,Completada
3422,239,9,2,2,2023-05-04 10:19:00,Completada
810,446,16,12,3,2023-05-04 17:40:00,Completada
106,223,17,16,2,2023-05-04 17:47:00,Completada
1073,179,1,13,2,2023-05-04 20:25:00,Pendiente
725,51,20,1,4,2023-05-04 22:57:00,Completada
4633,348,3,10,1,2023-05-05 09:47:00,Completada
2016,248,20,16,3,2023-05-05 13:35:00,Completada
3132,103,7,2,5,2023-05-05 16:01:00,Completada
4070,409,10,8,6,2023-05-05 20:44:00,Completada
2357,387,18,12,4,2023-05-06 09:13:00,Completada
1281,218,5,15,3,2023-05-07 10:48:00,Completada
391,361,6,19,3,2023-05-07 15:06:00,Completada
1166,438,13,15,6,2023-05-07 21:49:00,Completada
3402,99,2,13,1,2023-05-07 22:51:00,Completada
4736,58,5,8,1,2023-05-08 11:31:00,Completada
2470,470,4,10,2,2023-05-08 14:24:00,Completada
1141,310,4,15,2,2023-05-08 14:42:00,Completada
3235,250,15,7,1,2023-05-08 14:56:00,Completada
697,77,20,7,5,2023-05-08 18:07:00,Completada
634,495,19,12,4,2023-05-08 19:08:00,Completada
1559,462,5,15,2,2023-05-08 19:50:00,Completada
2650,427,8,2,4,2023-05-09 08:55:00,Completada
4671,232,12,7,3,2023-05-09 10:41:00,Completada
946,144,16,10,4,2023-05-09 17:06:00,Completada
3620,83,9,19,3,2023-05-10 11:56:00,Enviada
1484,155,10,9,6,2023-05-10 12:41:00,Completada
2633,3,1,20,6,2023-05-10 13:22:00,Completada
4996,184,3,13,2,2023-05-10 18:03:00,Completada
1998,283,13,1,3,2023-05-10 18:34:00,Completada
484,417,17,15,4,2023-05-10 19:49:00,Completada
2508,384,23,7,5,2023-05-10 20:34:00,Completada
1622,138,13,5,1,2023-05-10 20:47:00,Pendiente
1098,273,6,12,6,2023-05-11 12:45:00,Completada
3134,351,11,4,6,2023-05-11 12:57:00,Completada
3159,344,10,16,2,2023-05-11 13:27:00,Completada
283,437,2,6,4,2023-05-11 15:28:00,Enviada
3873,476,10,18,3,2023-05-11 19:58:00,Completada
2525,269,20,6,5,2023-05-11 21:52:00,Completada
1891,453,20,16,5,2023-05-11 22:56:00,Completada
4692,405,3,8,5,2023-05-12 08:39:00,Completada
5,270,7,6,3,2023-05-12 14:26:00,Completada
4429,369,6,17,1,2023-05-12 15:10:00,Completada
2902,181,7,1,1,2023-05-12 18:13:00,Completada
3566,271,22,4,1,2023-05-12 21:25:00,Completada
3481,408,6,12,4,2023-05-13 10:32:00,Pendiente
2232,18,18,8,3,2023-05-13 12:30:00,Completada
4289,391,3,7,1,2023-05-13 13:21:00,Completada
533,331,17,16,5,2023-05-13 16:34:00,Completada
3799,9,23,3,5,2023-05-13 18:21:00,Completada
3468,492,20,4,2,2023-05-14 09:09:00,Completada
3401,166,17,15,2,2023-05-14 20:08:00,Completada
1607,279,2,17,5,2023-05-15 11:42:00,Completada
2639,339,10,19,3,2023-05-15 11:57:00,Completada
3312,452,3,18,4,2023-05-15 15:01:00,Completada
2860,4,12,18,5,2023-05-15 21:19:00,Completada
2165,61,20,13,2,2023-05-16 10:59:00,Completada
1082,475,3,3,1,2023-05-16 12:44:00,Completada
4442,55,16,19,2,2023-05-16 14:18:00,Completada
3633,248,2,16,1,2023-05-16 18:52:00,Completada
3581,139,14,16,2,2023-05-17 19:46:00,Pendiente
1301,492,12,20,4,2023-05-18 09:24:00,Completada
744,397,15,14,3,2023-05-18 09:38:00,Completada
515,412,12,16,3,2023-05-18 11:49:00,Completada
1647,306,16,3,5,2023-05-18 12:06:00,Completada
4959,173,16,7,3,2023-05-18 15:35:00,Completada
2625,356,17,2,5,2023-05-18 16:45:00,Completada
1071,56,25,12,4,2023-05-19 08:16:00,Completada
477,72,14,15,2,2023-05-19 13:15:00,Completada
1243,313,7,5,5,2023-05-19 13:16:00,Completada
4065,291,18,4,3,2023-05-19 15:26:00,Completada
471,45,8,12,3,2023-05-19 16:34:00,Completada
3415,496,18,6,1,2023-05-19 17:50:00,Completada
2453,383,11,3,6,2023-05-20 08:26:00,Completada
3596,22,4,15,2,2023-05-20 09:35:00,Completada
2782,419,4,5,6,2023-05-20 09:52:00,Completada
379,260,15,9,3,2023-05-20 15:28:00,Completada
4676,134,25,3,2,2023-05-20 22:53:00,Completada
1933,309,21,17,3,2023-05-21 10:08:00,Completada
1730,340,17,3,3,2023-05-21 11:24:00,Devuelta
3558,108,18,10,3,2023-05-21 14:57:00,Pendiente
31,379,4,8,5,2023-05-21 20:41:00,Completada
1791,80,17,10,1,2023-05-21 22:05:00,Completada
4302,4,2,14,2,2023-05-22 12:25:00,Completada
49,393,23,18,2,2023-05-22 16:41:00,Completada
903,188,2,14,2,2023-05-22 21:54:00,Completada
1117,355,15,3,1,2023-05-22 22:29:00,Completada
726,250,3,13,2,2023-05-22 22:30:00,Completada
4541,377,8,6,6,2023-05-23 10:11:00,Devuelta
2473,332,17,10,2,2023-05-23 15:59:00,Completada
2355,429,18,11,5,2023-05-23 17:06:00,Completada
1652,112,1,8,3,2023-05-23 22:12:00,Completada
2804,433,24,18,6,2023-05-23 22:53:00,Completada
3332,192,12,14,3,2023-05-24 12:05:00,Completada
2490,204,10,4,3,2023-05-24 16:14:00,Completada
3735,458,2,14,4,2023-05-24 20:44:00,Enviada
2613,459,11,16,3,2023-05-25 14:57:00,Completada
2020,377,11,19,1,2023-05-25 21:19:00,Completada
2013,411,18,1,2,2023-05-26 08:59:00,Completada
3703,367,14,12,4,2023-05-26 14:56:00,Completada
1393,252,15,1,5,2023-05-26 15:56:00,Completada
1065,307,5,3,5,2023-05-26 16:56:00,Completada
2341,336,15,14,1,2023-05-26 20:19:00,Completada
121,133,16,20,6,2023-05-27 08:10:00,Completada
1878,392,17,12,5,2023-05-27 09:10:00,Completada
2083,444,20,20,1,2023-05-27 12:49:00,Completada
3510,346,2,15,3,2023-05-27 13:02:00,Pendiente
2382,49,21,2,5,2023-05-27 18:01:00,Completada
4709,340,5,2,6,2023-05-28 13:11:00,Devuelta
4116,188,13,15,4,2023-05-28 14:15:00,Completada
1612,181,7,20,5,2023-05-28 19:43:00,Completada
4436,383,1,12,6,2023-05-29 11:42:00,Completada
1221,92,7,16,1,2023-05-29 13:45:00,Completada
1624,391,15,9,6,2023-05-29 13:59:00,Completada
1799,428,18,18,5,2023-05-29 16:18:00,Completada
723,416,5,13,5,2023-05-30 08:27:00,Completada
1070,112,6,1,6,2023-05-30 08:37:00,Completada
2480,8,2,12,2,2023-05-30 09:36:00,Completada
4281,278,8,12,6,2023-05-30 11:24:00,Completada
1646,314,15,20,3,2023-05-30 12:42:00,Pendiente
4694,103,14,17,1,2023-05-30 15:48:00,Completada
572,223,5,5,6,2023-05-30 19:03:00,Completada
4737,498,5,10,1,2023-05-30 20:36:00,Cancelada
3396,426,23,13,2,2023-05-30 20:38:00,Completada
1615,313,20,13,4,2023-05-31 08:11:00,Completada
859,22,11,20,1,2023-05-31 09:17:00,Completada
2574,77,6,14,4,2023-05-31 15:37:00,Enviada
1252,135,12,9,4,2023-05-31 20:54:00,Completada
547,155,19,6,2,2023-06-01 10:20:00,Completada
382,429,22,10,4,2023-06-01 12:29:00,Completada
2469,245,4,4,6,2023-06-01 12:49:00,Completada
1255,307,6,14,6,2023-06-01 13:10:00,Completada
548,117,2,18,3,2023-06-01 15:29:00,Completada
4190,232,10,14,4,2023-06-01 15:53:00,Completada
4946,144,4,2,4,2023-06-01 19:44:00,Completada
4897,209,13,8,2,2023-06-01 19:58:00,Completada
837,116,12,7,5,2023-06-02 18:59:00,Devuelta
804,183,10,4,4,2023-06-02 21:42:00,Pendiente
1171,235,17,5,4,2023-06-03 08:04:00,Completada
4074,429,22,9,5,2023-06-03 10:28:00,Devuelta
4254,286,21,18,6,2023-06-03 10:36:00,Completada
4494,175,22,4,5,2023-06-03 15:03:00,Completada
4055,83,11,9,1,2023-06-03 16:39:00,Completada
1257,160,5,5,2,2023-06-03 16:57:00,Completada
4445,351,13,4,4,2023-06-03 17:57:00,Completada
374,132,2,5,2,2023-06-04 10:49:00,Completada
2876,302,15,14,2,2023-06-04 21:54:00,Completada
851,13,14,10,1,2023-06-05 13:38:00,Completada
3505,220,23,18,2,2023-06-05 13:57:00,Completada
2466,292,13,7,1,2023-06-05 18:29:00,Completada
4763,190,13,16,4,2023-06-06 08:08:00,Completada
2753,150,22,13,5,2023-06-06 09:52:00,Completada
4397,247,21,4,5,2023-06-06 11:43:00,Completada
4769,126,7,9,1,2023-06-06 12:34:00,Enviada
1670,241,7,4,2,2023-06-06 19:04:00,Completada
4157,77,24,5,2,2023-06-06 20:00:00,Completada
4871,73,25,18,1,2023-06-06 22:23:00,Completada
4546,453,25,9,2,2023-06-07 10:43:00,Completada
3045,498,16,10,6,2023-06-07 11:49:00,Completada
881,163,10,12,6,2023-06-07 13:16:00,Completada
1099,452,19,19,3,2023-06-07 15:29:00,Completada
2738,13,13,6,2,2023-06-07 16:12:00,Completada
2885,238,21,20,4,2023-06-07 18:52:00,Completada
385,492,10,10,2,2023-06-07 18:55:00,Completada
2416,386,15,8,5,2023-06-07 21:50:00,Completada
3349,449,21,6,5,2023-06-08 16:01:00,Completada
4214,88,12,18,3,2023-06-08 21:44:00,Completada
1034,154,20,19,4,2023-06-09 10:37:00,Completada
1238,33,4,2,5,2023-06-09 11:22:00,Completada
2021,41,25,1,4,2023-06-09 11:33:00,Completada
1700,217,5,3,3,2023-06-09 16:16:00,Completada
1113,304,10,11,2,2023-06-09 17:23:00,Enviada
2402,59,17,11,2,2023-06-09 18:40:00,Enviada
2350,413,24,8,3,2023-06-09 19:59:00,Enviada
709,165,23,8,5,2023-06-09 22:36:00,Completada
4856,256,21,4,6,2023-06-10 09:59:00,Completada
4717,287,20,6,1,2023-06-10 10:50:00,Pendiente
3674,243,24,3,2,2023-06-10 14:46:00,Completada
848,323,3,11,3,2023-06-10 16:47:00,Completada
2400,320,8,2,6,2023-06-10 16:56:00,Completada
1297,233,16,4,5,2023-06-10 18:27:00,Enviada
1825,126,9,5,5,2023-06-10 18:42:00,Completada
3102,308,25,14,5,2023-06-10 19:38:00,Completada
3508,388,25,7,6,2023-06-10 20:17:00,Completada
501,175,7,3,5,2023-06-11 14:38:00,Completada
1290,468,24,16,2,2023-06-11 14:57:00,Cancelada
4380,254,1,16,4,2023-06-11 17:24:00,Completada
202,67,9,9,5,2023-06-11 17:55:00,Completada
4941,7,13,1,4,2023-06-11 19:50:00,Enviada
770,147,19,6,4,2023-06-11 22:28:00,Completada
4243,313,21,15,5,2023-06-11 22:40:00,Completada
3650,48,1,17,6,2023-06-12 08:08:00,Completada
3946,176,21,19,5,2023-06-12 09:46:00,Completada
4822,168,10,13,6,2023-06-12 12:57:00,Completada
2397,3,21,12,6,2023-06-13 10:46:00,Completada
1889,318,4,14,1,2023-06-13 11:10:00,Pendiente
2015,403,9,11,3,2023-06-13 15:51:00,Completada
1775,433,4,14,6,2023-06-13 17:02:00,Completada
3722,90,24,18,4,2023-06-14 16:58:00,Completada
2540,472,15,6,1,2023-06-15 08:00:00,Completada
2,214,20,20,1,2023-06-15 10:09:00,Devuelta
4599,175,4,7,5,2023-06-15 12:14:00,Pendiente
292,376,2,5,6,2023-06-15 13:38:00,Cancelada
2618,166,8,17,1,2023-06-15 17:56:00,Completada
826,92,8,16,3,2023-06-15 18:54:00,Enviada
4740,331,6,6,2,2023-06-15 22:35:00,Completada
109,128,2,11,3,2023-06-16 10:15:00,Completada
3778,427,25,19,6,2023-06-16 13:27:00,Completada
3480,360,4,17,1,2023-06-16 20:30:00,Completada
3348,2,4,6,4,2023-06-16 20:56:00,Completada
4303,401,18,18,4,2023-06-17 12:55:00,Completada
29,279,1,7,5,2023-06-17 15:01:00,Completada
707,68,25,3,5,2023-06-17 16:28:00,Cancelada
3092,202,10,16,1,2023-06-17 20:32:00,Completada
1667,310,18,1,1,2023-06-17 21:17:00,Completada
1605,248,18,2,6,2023-06-18 09:10:00,Completada
2415,235,2,18,3,2023-06-18 10:32:00,Completada
3506,400,15,5,4,2023-06-18 12:53:00,Completada
1077,471,10,5,6,2023-06-18 18:34:00,Enviada
4491,8,1,2,3,2023-06-19 13:35:00,Completada
831,391,8,5,3,2023-06-19 15:54:00,Completada
973,233,21,13,3,2023-06-19 17:01:00,Completada
500,177,14,5,3,2023-06-19 19:27:00,Completada
4014,243,8,12,1,2023-06-19 20:27:00,Completada
3905,166,19,11,6,2023-06-20 12:43:00,Completada
3688,76,5,10,3,2023-06-20 20:58:00,Completada
4124,276,14,12,5,2023-06-21 12:09:00,Completada
1749,32,19,15,5,2023-06-21 12:38:00,Completada
2918,463,23,6,6,2023-06-21 13:38:00,Completada
2691,428,1,8,4,2023-06-21 16:54:00,Completada
1056,147,16,2,1,2023-06-22 11:35:00,Completada
3496,398,11,1,4,2023-06-22 12:28:00,Completada
4516,278,19,7,4,2023-06-22 13:27:00,Completada
1169,21,1,3,3,2023-06-22 17:37:00,Completada
4789,336,15,18,4,2023-06-23 08:17:00,Completada
3495,128,8,11,6,2023-06-23 10:48:00,Completada
408,380,17,17,5,2023-06-23 12:35:00,Cancelada
1138,329,4,6,6,2023-06-23 17:06:00,Completada
956,290,13,12,2,2023-06-23 18:08:00,Completada
4147,456,25,9,4,2023-06-23 22:02:00,Completada
334,304,3,20,1,2023-06-23 22:03:00,Completada
2809,413,16,8,5,2023-06-24 09:09:00,Completada
307,264,19,15,1,2023-06-24 09:27:00,Completada
913,23,12,18,5,2023-06-24 09:49:00,Completada
4128,243,2,2,5,2023-06-24 11:08:00,Completada
3280,378,19,7,2,2023-06-24 11:39:00,Completada
1638,38,24,13,1,2023-06-24 12:13:00,Pendiente
2197,425,17,1,5,2023-06-24 16:45:00,Completada
4228,305,25,13,4,2023-06-24 17:36:00,Completada
3399,209,11,20,5,2023-06-25 08:58:00,Completada
2095,58,21,20,1,2023-06-25 09:47:00,Completada
926,259,22,3,4,2023-06-25 09:53:00,Completada
3526,450,8,7,4,2023-06-25 13:54:00,Completada
3748,436,18,15,5,2023-06-25 14:07:00,Completada
470,46,3,15,6,2023-06-25 16:23:00,Completada
543,28,2,7,5,2023-06-26 09:19:00,Completada
2706,193,23,16,4,2023-06-26 10:13:00,Completada
3149,493,15,3,3,2023-06-26 18:30:00,Pendiente
2461,479,18,14,2,2023-06-26 21:38:00,Completada
1085,439,6,8,1,2023-06-26 22:27:00,Completada
59,454,18,8,1,2023-06-27 12:56:00,Devuelta
4938,467,19,19,2,2023-06-27 21:08:00,Completada
1051,156,6,12,2,2023-06-27 22:06:00,Completada
866,298,24,6,4,2023-06-28 10:27:00,Completada
3944,352,19,6,1,2023-06-28 12:26:00,Pendiente
2299,295,14,13,1,2023-06-28 13:29:00,Completada
4258,208,17,5,5,2023-06-28 15:06:00,Completada
988,32,18,17,6,2023-06-28 15:55:00,Completada
2693,343,12,4,6,2023-06-28 16:25:00,Enviada
4050,245,15,15,4,2023-06-28 22:06:00,Completada
2223,45,7,13,5,2023-06-29 08:06:00,Completada
3112,265,25,13,1,2023-06-29 10:08:00,Completada
2701,339,9,6,5,2023-06-29 11:46:00,Enviada
1269,195,7,18,4,2023-06-29 12:52:00,Completada
3885,296,3,7,2,2023-06-29 16:16:00,Completada
2131,422,25,18,3,2023-06-29 19:24:00,Completada
1407,311,22,14,2,2023-06-30 10:39:00,Completada
4474,367,24,14,5,2023-06-30 11:46:00,Completada
2401,40,19,11,2,2023-07-01 11:30:00,Completada
4957,273,23,20,4,2023-07-01 16:54:00,Completada
4621,193,6,8,1,2023-07-01 20:08:00,Completada
3276,89,16,14,2,2023-07-01 21:10:00,Devuelta
1240,442,9,2,6,2023-07-01 21:45:00,Completada
3729,76,20,4,1,2023-07-02 09:40:00,Completada
1327,438,23,17,2,2023-07-02 11:28:00,Completada
4569,468,5,18,6,2023-07-02 11:58:00,Completada
3805,404,2,14,1,2023-07-02 13:47:00,Completada
3917,374,6,2,5,2023-07-02 13:58:00,Completada
1454,476,24,19,4,2023-07-02 22:07:00,Completada
3790,499,1,18,6,2023-07-03 09:27:00,Completada
2085,353,12,13,3,2023-07-03 09:42:00,Completada
1972,493,22,16,3,2023-07-03 11:10:00,Completada
668,430,6,13,6,2023-07-03 18:36:00,Completada
3862,367,15,12,1,2023-07-03 20:29:00,Completada
1212,230,16,7,6,2023-07-04 08:14:00,Pendiente
2926,148,24,17,4,2023-07-04 11:38:00,Completada
2193,109,9,8,3,2023-07-04 12:20:00,Completada
591,188,8,8,4,2023-07-04 14:32:00,Completada
2921,13,10,19,2,2023-07-04 14:53:00,Completada
386,194,25,6,4,2023-07-04 17:38:00,Completada
229,225,19,13,4,2023-07-04 22:18:00,Completada
2605,369,24,4,4,2023-07-05 08:30:00,Completada
1154,263,11,16,4,2023-07-05 10:51:00,Completada
1347,422,8,6,1,2023-07-05 12:01:00,Completada
2495,336,7,9,6,2023-07-05 13:34:00,Completada
194,148,4,5,1,2023-07-05 14:06:00,Completada
1032,241,5,19,6,2023-07-06 19:06:00,Completada
863,323,21,8,1,2023-07-07 08:19:00,Devuelta
2458,401,10,18,1,2023-07-08 08:38:00,Completada
4759,381,4,19,5,2023-07-08 17:00:00,Completada
2880,192,17,18,3,2023-07-08 19:54:00,Completada
1174,313,10,6,4,2023-07-08 22:54:00,Completada
2687,376,7,17,6,2023-07-09 13:03:00,Completada
3720,8,19,2,6,2023-07-09 18:45:00,Completada
4377,101,3,8,4,2023-07-10 09:01:00,Completada
1258,331,18,19,6,2023-07-10 13:38:00,Completada
1469,278,18,20,2,2023-07-10 13:52:00,Completada
1008,30,2,2,2,2023-07-10 14:32:00,Completada
1813,114,14,4,6,2023-07-10 14:43:00,Pendiente
870,464,19,14,3,2023-07-10 17:38:00,Completada
1012,59,10,19,6,2023-07-10 19:29:00,Completada
2228,450,14,6,2,2023-07-10 20:19:00,Completada
2325,29,16,14,1,2023-07-10 21:51:00,Completada
3038,385,1,6,6,2023-07-11 11:55:00,Completada
560,419,19,5,2,2023-07-11 16:41:00,Completada
4244,26,11,10,1,2023-07-11 19:14:00,Cancelada
1956,473,2,2,6,2023-07-12 16:42:00,Completada
4538,334,21,13,1,2023-07-13 10:32:00,Completada
3090,201,25,9,6,2023-07-13 15:42:00,Completada
402,268,25,6,6,2023-07-13 16:43:00,Pendiente
3869,348,21,16,2,2023-07-13 20:37:00,Completada
303,41,22,1,3,2023-07-14 13:27:00,Pendiente
2881,486,8,7,3,2023-07-14 17:21:00,Completada
4462,42,2,4,6,2023-07-14 21:51:00,Completada
999,14,19,12,1,2023-07-15 10:48:00,Pendiente
1489,89,6,10,4,2023-07-15 14:42:00,Completada
3577,379,20,14,1,2023-07-15 14:44:00,Cancelada
2552,70,16,8,5,2023-07-15 17:23:00,Completada
2057,38,19,12,4,2023-07-15 17:41:00,Completada
834,48,10,12,5,2023-07-15 22:33:00,Pendiente
3853,107,9,8,6,2023-07-16 13:30:00,Completada
3069,286,14,12,5,2023-07-16 21:23:00,Completada
4706,135,9,8,1,2023-07-17 11:02:00,Devuelta
1863,14,25,11,4,2023-07-17 15:47:00,Enviada
818,499,5,19,1,2023-07-17 16:09:00,Completada
308,2,18,10,6,2023-07-17 19:47:00,Completada
2829,84,8,15,2,2023-07-17 20:04:00,Enviada
2773,239,16,16,4,2023-07-17 20:07:00,Completada
3621,125,1,17,3,2023-07-17 20:53:00,Devuelta
583,99,6,18,1,2023-07-18 08:18:00,Completada
3389,111,1,2,6,2023-07-18 08:30:00,Completada
1282,4,10,13,2,2023-07-18 09:42:00,Completada
2022,170,4,9,6,2023-07-18 09:46:00,Completada
4044,256,11,4,2,2023-07-18 18:00:00,Enviada
4324,283,9,7,1,2023-07-19 08:13:00,Devuelta
4237,429,13,6,4,2023-07-19 13:26:00,Completada
2523,378,10,1,4,2023-07-19 15:39:00,Pendiente
4631,439,22,4,4,2023-07-19 21:18:00,Completada
2353,450,11,4,1,2023-07-19 21:28:00,Completada
2571,413,22,4,6,2023-07-20 11:47:00,Completada
1746,474,19,5,6,2023-07-20 14:08:00,Completada
3921,246,10,5,4,2023-07-20 14:14:00,Completada
2600,351,18,2,2,2023-07-20 15:31:00,Pendiente
2454,220,22,7,6,2023-07-20 16:06:00,Completada
2869,471,4,7,5,2023-07-20 20:31:00,Completada
4603,461,1,4,4,2023-07-20 22:16:00,Completada
919,260,7,17,6,2023-07-21 12:14:00,Completada
1322,49,20,8,1,2023-07-21 21:14:00,Completada
2294,433,7,1,2,2023-07-21 21:33:00,Completada
3303,378,25,11,6,2023-07-22 13:09:00,Devuelta
3896,182,9,18,5,2023-07-22 18:52:00,Completada
257,150,21,10,2,2023-07-22 21:31:00,Completada
450,37,25,5,1,2023-07-22 21:45:00,Completada
3928,363,13,17,5,2023-07-22 22:03:00,Completada
4342,430,23,5,2,2023-07-23 09:51:00,Completada
3176,38,11,3,4,2023-07-23 10:41:00,Completada
3296,436,10,19,1,2023-07-23 16:10:00,Completada
107,59,16,15,4,2023-07-23 20:13:00,Completada
298,227,6,17,3,2023-07-23 20:44:00,Completada
4555,146,6,13,5,2023-07-24 12:51:00,Completada
4657,150,25,8,5,2023-07-24 17:31:00,Completada
4346,489,21,8,6,2023-07-24 18:28:00,Completada
2870,278,23,13,4,2023-07-24 19:43:00,Devuelta
1460,216,1,4,1,2023-07-24 21:11:00,Enviada
3601,247,12,20,2,2023-07-25 10:18:00,Completada
195,124,14,3,4,2023-07-25 15:10:00,Completada
3780,374,21,17,3,2023-07-25 19:24:00,Completada
2960,467,13,9,6,2023-07-25 21:10:00,Cancelada
85,366,25,17,5,2023-07-25 21:12:00,Completada
1308,301,13,2,1,2023-07-25 22:06:00,Completada
3752,21,8,8,1,2023-07-26 08:03:00,Completada
4531,12,21,2,5,2023-07-26 12:14:00,Completada
1841,59,7,3,2,2023-07-26 13:23:00,Completada
4041,372,6,6,6,2023-07-26 14:11:00,Devuelta
1441,187,5,19,3,2023-07-26 18:33:00,Completada
1309,339,6,13,1,2023-07-26 20:18:00,Devuelta
3152,310,6,1,5,2023-07-26 20:26:00,Completada
4533,465,25,1,4,2023-07-27 11:46:00,Completada
3315,149,10,20,4,2023-07-27 11:48:00,Completada
1262,217,22,8,2,2023-07-27 13:13:00,Completada
3411,141,10,11,5,2023-07-27 13:41:00,Completada
418,291,23,8,6,2023-07-27 16:49:00,Pendiente
1457,255,1,19,3,2023-07-27 22:16:00,Completada
3850,423,22,11,6,2023-07-28 18:50:00,Completada
2811,494,25,20,6,2023-07-28 19:59:00,Completada
1164,488,22,13,1,2023-07-28 20:50:00,Cancelada
3169,273,20,14,5,2023-07-28 21:35:00,Completada
1041,88,1,16,5,2023-07-29 09:20:00,Completada
4509,333,1,5,4,2023-07-29 10:29:00,Completada
1940,266,1,20,3,2023-07-29 12:17:00,Completada
4470,271,22,20,4,2023-07-30 08:14:00,Completada
1418,125,1,13,5,2023-07-30 14:32:00,Completada
3611,270,19,16,2,2023-07-30 14:44:00,Completada
4444,144,1,4,1,2023-07-30 16:17:00,Completada
438,341,24,5,1,2023-07-30 19:54:00,Completada
4389,118,17,1,1,2023-07-31 09:29:00,Completada
1695,357,23,5,6,2023-07-31 19:33:00,Completada
4020,396,7,18,6,2023-07-31 19:46:00,Completada
4343,474,13,16,4,2023-08-01 09:41:00,Completada
1895,425,21,15,1,2023-08-01 12:39:00,Completada
4154,26,1,19,1,2023-08-01 12:58:00,Completada
1476,141,11,12,3,2023-08-01 14:58:00,Completada
478,456,14,1,2,2023-08-01 20:37:00,Completada
4220,118,14,14,4,2023-08-02 09:23:00,Completada
3546,60,11,9,6,2023-08-02 18:35:00,Completada
3166,339,15,11,6,2023-08-02 19:03:00,Completada
1236,224,12,20,6,2023-08-02 22:31:00,Completada
4498,451,20,9,6,2023-08-03 13:13:00,Enviada
3440,217,6,6,6,2023-08-03 15:56:00,Completada
1444,242,21,13,5,2023-08-03 16:46:00,Completada
