id_detalle,id_orden,id_producto,cantidad,precio_unitario,descuento,subtotal
614,2539,3,4,2429302.0,0.0,9717208
615,2539,13,1,1241912.0,0.0,1241912
616,2539,57,4,1150465.0,0.0,4601860
617,2539,20,1,2061075.0,0.15,1751914
618,3342,41,3,4293210.0,0.0,12879630
619,3342,75,1,3928850.0,0.0,3928850
620,3342,32,2,4017667.0,0.0,8035334
621,3342,45,1,4049410.0,0.15,3441998
622,3342,48,4,4703211.0,0.0,18812844
623,4461,43,1,1109003.0,0.0,1109003
624,4461,68,4,3504786.0,0.0,14019144
625,4461,32,3,4017667.0,0.15,10245051
626,4461,72,4,4439973.0,0.15,15095908
627,4461,66,2,951648.0,0.0,1903296
628,4461,54,3,1053267.0,0.0,3159801
629,4461,20,3,2061075.0,0.0,6183225
630,4461,30,2,1854576.0,0.2,2967322
631,3093,47,4,489921.0,0.0,1959684
632,1732,78,3,1867691.0,0.0,5603073
633,1732,48,1,4703211.0,0.0,4703211
634,1732,66,4,951648.0,0.1,3425933
635,1732,61,4,1311538.0,0.15,4459229
636,1732,16,2,748954.0,0.0,1497908
637,1732,55,2,2711825.0,0.0,5423650
638,1732,79,1,4701266.0,0.0,4701266
639,1732,56,4,3481964.0,0.0,13927856
640,793,59,1,4911020.0,0.0,4911020
641,793,37,2,3993742.0,0.0,7987484
642,793,32,1,4017667.0,0.15,3415017
643,793,58,4,883025.0,0.15,3002285
644,793,16,2,748954.0,0.0,1497908
645,793,33,3,2356800.0,0.0,7070400
646,476,60,2,2588013.0,0.1,4658423
647,476,43,2,1109003.0,0.0,2218006
648,476,8,2,1101633.0,0.0,2203266
649,476,10,2,2025142.0,0.05,3847770
650,476,37,4,3993742.0,0.0,15974968
651,2042,38,4,762081.0,0.0,3048324
652,2042,79,3,4701266.0,0.1,12693418
653,2042,76,3,3348251.0,0.0,10044753
654,2042,16,3,748954.0,0.0,2246862
655,2042,4,1,3465256.0,0.15,2945468
656,2042,58,4,883025.0,0.05,3355495
657,4344,29,1,413458.0,0.0,413458
658,4344,80,1,4868583.0,0.0,4868583
659,4344,77,2,2907626.0,0.15,4942964
660,4344,71,3,2028496.0,0.0,6085488
661,4344,34,2,4917281.0,0.1,8851106
662,465,19,3,4883309.0,0.0,14649927
663,465,20,3,2061075.0,0.0,6183225
664,465,80,4,4868583.0,0.0,19474332
665,465,18,4,1341237.0,0.0,5364948
666,465,32,2,4017667.0,0.05,7633567
667,620,71,1,2028496.0,0.15,1724222
668,620,68,1,3504786.0,0.0,3504786
669,620,55,1,2711825.0,0.1,2440642
670,620,1,4,831633.0,0.0,3326532
671,620,35,1,2000134.0,0.15,1700114
672,1620,63,3,4827443.0,0.15,12309980
673,1620,4,4,3465256.0,0.0,13861024
674,1620,70,1,4283058.0,0.15,3640599
675,1620,78,4,1867691.0,0.0,7470764
676,73,61,3,1311538.0,0.1,3541153
677,73,70,4,4283058.0,0.0,17132232
678,73,50,1,2593579.0,0.05,2463900
679,73,4,3,3465256.0,0.2,8316614
680,73,27,4,2768937.0,0.0,11075748
681,73,72,1,4439973.0,0.0,4439973
682,73,7,2,849772.0,0.0,1699544
683,73,21,2,174923.0,0.05,332354
684,4818,43,1,1109003.0,0.0,1109003
685,4818,22,1,1731906.0,0.0,1731906
686,4818,6,4,1228186.0,0.1,4421470
687,4818,67,4,1401568.0,0.05,5325958
688,4818,78,1,1867691.0,0.0,1867691
689,4818,52,3,3381694.0,0.15,8623320
690,4551,3,1,2429302.0,0.1,2186372
691,4551,12,3,1277038.0,0.0,3831114
692,4551,47,2,489921.0,0.0,979842
693,4551,46,4,1749843.0,0.0,6999372
694,2730,18,2,1341237.0,0.0,2682474
695,2730,75,2,3928850.0,0.05,7464815
696,2730,70,2,4283058.0,0.0,8566116
697,2730,69,4,4234839.0,0.0,16939356
698,3105,80,2,4868583.0,0.1,8763449
699,3105,71,3,2028496.0,0.15,5172665
700,3105,44,2,3558636.0,0.05,6761408
701,3105,10,1,2025142.0,0.0,2025142
702,3105,66,1,951648.0,0.0,951648
703,1505,70,2,4283058.0,0.0,8566116
704,3644,22,2,1731906.0,0.15,2944240
705,3644,59,4,4911020.0,0.0,19644080
706,3644,80,1,4868583.0,0.15,4138296
707,3644,14,1,3484558.0,0.0,3484558
708,3644,38,1,762081.0,0.0,762081
709,2834,60,4,2588013.0,0.0,10352052
710,413,14,2,3484558.0,0.0,6969116
711,413,28,4,2967557.0,0.05,11276717
712,413,58,2,883025.0,0.15,1501142
713,3155,70,2,4283058.0,0.1,7709504
714,3155,66,4,951648.0,0.0,3806592
715,3155,23,1,3175413.0,0.2,2540330
716,2106,80,3,4868583.0,0.0,14605749
717,2106,3,4,2429302.0,0.0,9717208
718,2106,62,2,4981306.0,0.15,8468220
719,2106,16,2,748954.0,0.0,1497908
720,2106,71,4,2028496.0,0.05,7708285
721,2106,44,2,3558636.0,0.15,6049681
722,2106,5,4,1354368.0,0.15,4604851
723,2106,8,2,1101633.0,0.0,2203266
724,4750,67,2,1401568.0,0.0,2803136
725,4750,25,3,2659364.0,0.0,7978092
726,4750,60,1,2588013.0,0.15,2199811
727,2271,62,3,4981306.0,0.0,14943918
728,2271,61,1,1311538.0,0.0,1311538
729,2271,78,4,1867691.0,0.0,7470764
730,2271,60,1,2588013.0,0.0,2588013
731,2271,22,3,1731906.0,0.15,4416360
732,2271,10,4,2025142.0,0.0,8100568
733,2271,70,3,4283058.0,0.0,12849174
734,2271,36,2,4083995.0,0.0,8167990
735,457,63,1,4827443.0,0.0,4827443
736,457,62,4,4981306.0,0.2,15940179
737,457,10,4,2025142.0,0.0,8100568
738,457,76,3,3348251.0,0.0,10044753
739,457,65,4,4414355.0,0.0,17657420
740,457,80,2,4868583.0,0.0,9737166
741,457,30,4,1854576.0,0.15,6305558
742,457,20,2,2061075.0,0.0,4122150
743,3314,19,3,4883309.0,0.0,14649927
744,3314,39,1,2545912.0,0.05,2418616
745,3314,52,4,3381694.0,0.0,13526776
746,3314,1,1,831633.0,0.0,831633
747,3314,37,3,3993742.0,0.0,11981226
748,3314,80,3,4868583.0,0.0,14605749
749,1671,51,4,4190173.0,0.05,15922657
750,1671,55,2,2711825.0,0.05,5152468
751,1671,5,2,1354368.0,0.1,2437862
752,1671,41,2,4293210.0,0.0,8586420
753,1671,54,4,1053267.0,0.0,4213068
754,1671,72,3,4439973.0,0.05,12653923
755,2482,12,4,1277038.0,0.15,4341929
756,2482,25,3,2659364.0,0.0,7978092
757,2482,53,4,3678728.0,0.1,13243421
758,1722,33,4,2356800.0,0.15,8013120
759,1722,20,1,2061075.0,0.0,2061075
760,1938,37,2,3993742.0,0.0,7987484
761,1938,11,1,333812.0,0.0,333812
762,1938,55,4,2711825.0,0.0,10847300
763,2114,45,3,4049410.0,0.0,12148230
764,2114,43,3,1109003.0,0.1,2994308
765,1190,28,4,2967557.0,0.0,11870228
766,1190,19,2,4883309.0,0.0,9766618
767,1435,76,4,3348251.0,0.0,13393004
768,1435,25,2,2659364.0,0.05,5052792
769,1435,31,1,1218378.0,0.0,1218378
770,1435,32,4,4017667.0,0.0,16070668
771,1435,61,2,1311538.0,0.0,2623076
772,1435,1,3,831633.0,0.0,2494899
773,2917,62,2,4981306.0,0.0,9962612
774,2917,35,4,2000134.0,0.0,8000536
775,2917,54,3,1053267.0,0.0,3159801
776,2917,9,4,2794929.0,0.0,11179716
777,2917,25,1,2659364.0,0.05,2526396
778,2917,66,1,951648.0,0.0,951648
779,2917,13,2,1241912.0,0.2,1987059
780,3875,68,3,3504786.0,0.05,9988640
781,3875,62,4,4981306.0,0.0,19925224
782,3875,48,3,4703211.0,0.0,14109633
783,3875,8,2,1101633.0,0.0,2203266
784,3875,43,4,1109003.0,0.1,3992411
785,3875,15,2,3564230.0,0.0,7128460
786,3875,71,3,2028496.0,0.0,6085488
787,2862,40,4,3482106.0,0.0,13928424
788,4993,19,3,4883309.0,0.0,14649927
789,4993,73,4,4256133.0,0.0,17024532
790,4993,5,3,1354368.0,0.05,3859949
791,4993,54,4,1053267.0,0.0,4213068
792,4993,22,1,1731906.0,0.05,1645311
793,3356,24,1,3406720.0,0.0,3406720
794,3356,50,1,2593579.0,0.1,2334221
795,3123,19,4,4883309.0,0.05,18556574
796,3123,29,2,413458.0,0.05,785570
797,3123,18,4,1341237.0,0.15,4560206
798,3123,71,1,2028496.0,0.2,1622797
799,3123,22,1,1731906.0,0.0,1731906
800,9,45,4,4049410.0,0.0,16197640
801,9,47,3,489921.0,0.15,1249299
802,9,8,4,1101633.0,0.2,3525226
803,1319,8,3,1101633.0,0.05,3139654
804,473,15,2,3564230.0,0.1,6415614
805,473,2,4,2675106.0,0.0,10700424
806,34,26,3,2244438.0,0.1,6059983
807,34,37,2,3993742.0,0.05,7588110
808,34,59,3,4911020.0,0.0,14733060
809,4545,56,2,3481964.0,0.0,6963928
810,4545,2,2,2675106.0,0.0,5350212
811,4545,16,1,748954.0,0.0,748954
812,4545,21,3,174923.0,0.1,472292
813,4545,8,1,1101633.0,0.0,1101633
814,4564,56,1,3481964.0,0.0,3481964
815,4564,63,1,4827443.0,0.0,4827443
816,4564,28,1,2967557.0,0.0,2967557
817,4564,10,1,2025142.0,0.0,2025142
818,4564,6,2,1228186.0,0.0,2456372
819,4564,53,2,3678728.0,0.0,7357456
820,130,70,4,4283058.0,0.0,17132232
821,130,5,1,1354368.0,0.0,1354368
822,130,46,4,1749843.0,0.0,6999372
823,130,77,2,2907626.0,0.0,5815252
824,130,45,4,4049410.0,0.05,15387758
825,130,39,3,2545912.0,0.05,7255849
826,130,21,1,174923.0,0.05,166177
827,3460,47,4,489921.0,0.0,1959684
828,267,40,1,3482106.0,0.0,3482106
829,2649,31,4,1218378.0,0.0,4873512
830,2649,45,4,4049410.0,0.0,16197640
831,2649,42,4,1636535.0,0.0,6546140
832,2649,6,3,1228186.0,0.05,3500330
833,2649,54,4,1053267.0,0.0,4213068
834,2941,10,3,2025142.0,0.15,5164112
835,2941,63,3,4827443.0,0.0,14482329
836,2941,69,4,4234839.0,0.05,16092388
837,2941,25,2,2659364.0,0.0,5318728
838,2941,30,2,1854576.0,0.0,3709152
839,2941,38,3,762081.0,0.0,2286243
840,1981,15,1,3564230.0,0.0,3564230
841,2120,73,3,4256133.0,0.0,12768399
842,2120,20,4,2061075.0,0.0,8244300
843,2120,59,4,4911020.0,0.15,16697468
844,2120,23,2,3175413.0,0.0,6350826
845,2120,69,4,4234839.0,0.0,16939356
846,2120,14,4,3484558.0,0.0,13938232
847,4653,37,1,3993742.0,0.0,3993742
848,4653,46,2,1749843.0,0.0,3499686
849,4653,63,2,4827443.0,0.0,9654886
850,4067,22,2,1731906.0,0.0,3463812
851,4067,55,4,2711825.0,0.0,10847300
852,4067,48,2,4703211.0,0.0,9406422
853,4067,45,4,4049410.0,0.0,16197640
854,4067,60,4,2588013.0,0.2,8281642
855,4067,73,1,4256133.0,0.0,4256133
856,3458,59,3,4911020.0,0.0,14733060
857,3458,49,4,1993884.0,0.0,7975536
858,3458,76,1,3348251.0,0.0,3348251
859,3458,39,4,2545912.0,0.0,10183648
860,3458,16,2,748954.0,0.0,1497908
861,3458,32,1,4017667.0,0.0,4017667
862,217,40,4,3482106.0,0.0,13928424
863,217,8,4,1101633.0,0.0,4406532
864,217,25,4,2659364.0,0.0,10637456
865,217,39,3,2545912.0,0.0,7637736
866,217,51,1,4190173.0,0.0,4190173
867,2646,35,3,2000134.0,0.0,6000402
868,2646,40,2,3482106.0,0.0,6964212
869,2646,11,4,333812.0,0.0,1335248
870,2646,14,1,3484558.0,0.15,2961874
871,736,67,4,1401568.0,0.0,5606272
872,736,56,3,3481964.0,0.0,10445892
873,736,60,1,2588013.0,0.0,2588013
874,736,69,4,4234839.0,0.05,16092388
875,736,9,4,2794929.0,0.0,11179716
876,736,36,1,4083995.0,0.0,4083995
877,736,68,1,3504786.0,0.1,3154307
878,1887,6,4,1228186.0,0.05,4667107
879,3292,58,1,883025.0,0.2,706420
880,3292,72,2,4439973.0,0.0,8879946
881,3292,3,3,2429302.0,0.0,7287906
882,3292,17,2,4988725.0,0.0,9977450
883,3292,65,1,4414355.0,0.1,3972920
884,3292,55,2,2711825.0,0.0,5423650
885,3292,50,2,2593579.0,0.0,5187158
886,3292,67,4,1401568.0,0.15,4765331
887,4408,34,3,4917281.0,0.0,14751843
888,4408,78,1,1867691.0,0.0,1867691
889,4408,23,3,3175413.0,0.0,9526239
890,4408,47,1,489921.0,0.0,489921
891,3537,57,2,1150465.0,0.0,2300930
892,3537,14,2,3484558.0,0.0,6969116
893,3537,52,1,3381694.0,0.0,3381694
894,3537,9,1,2794929.0,0.1,2515436
895,3537,22,2,1731906.0,0.1,3117431
896,3537,33,1,2356800.0,0.0,2356800
897,3537,36,3,4083995.0,0.0,12251985
898,3537,19,3,4883309.0,0.0,14649927
899,3372,60,4,2588013.0,0.0,10352052
900,3372,47,2,489921.0,0.0,979842
901,3372,57,3,1150465.0,0.0,3451395
902,3372,16,3,748954.0,0.0,2246862
903,3372,4,1,3465256.0,0.0,3465256
904,2608,51,2,4190173.0,0.05,7961329
905,2608,36,2,4083995.0,0.0,8167990
906,2608,6,3,1228186.0,0.0,3684558
907,2608,64,3,2795884.0,0.0,8387652
908,2247,8,4,1101633.0,0.0,4406532
909,2247,75,2,3928850.0,0.0,7857700
910,2247,49,1,1993884.0,0.0,1993884
911,2247,3,1,2429302.0,0.0,2429302
912,2247,79,3,4701266.0,0.15,11988228
913,2247,21,3,174923.0,0.15,446054
914,2247,19,2,4883309.0,0.1,8789956
915,4705,64,4,2795884.0,0.0,11183536
916,2089,47,2,489921.0,0.15,832866
917,2089,21,3,174923.0,0.0,524769
918,2089,16,3,748954.0,0.0,2246862
919,3503,15,2,3564230.0,0.0,7128460
920,3503,46,3,1749843.0,0.0,5249529
921,3503,38,3,762081.0,0.0,2286243
922,3503,40,2,3482106.0,0.0,6964212
923,3503,72,1,4439973.0,0.1,3995976
924,3503,60,2,2588013.0,0.0,5176026
925,3503,2,3,2675106.0,0.0,8025318
926,3503,31,3,1218378.0,0.2,2924107
927,924,10,1,2025142.0,0.15,1721371
928,924,55,4,2711825.0,0.2,8677840
929,3277,78,3,1867691.0,0.0,5603073
930,3277,48,2,4703211.0,0.0,9406422
931,3277,68,2,3504786.0,0.2,5607658
932,3277,54,1,1053267.0,0.0,1053267
933,3277,1,4,831633.0,0.1,2993879
934,3277,63,3,4827443.0,0.0,14482329
935,3277,72,3,4439973.0,0.0,13319919
936,3277,58,3,883025.0,0.0,2649075
937,2673,22,2,1731906.0,0.0,3463812
938,2673,49,2,1993884.0,0.15,3389603
939,2673,64,2,2795884.0,0.0,5591768
940,2673,28,1,2967557.0,0.0,2967557
941,2673,47,3,489921.0,0.0,1469763
942,3385,6,2,1228186.0,0.1,2210735
943,3385,32,3,4017667.0,0.0,12053001
944,3385,3,4,2429302.0,0.0,9717208
945,3385,80,1,4868583.0,0.0,4868583
946,3385,69,4,4234839.0,0.0,16939356
947,3385,53,1,3678728.0,0.0,3678728
948,3385,2,3,2675106.0,0.15,6821520
949,2506,72,4,4439973.0,0.05,16871897
950,2506,1,1,831633.0,0.15,706888
951,2506,73,2,4256133.0,0.0,8512266
952,2506,15,4,3564230.0,0.0,14256920
953,2506,36,2,4083995.0,0.0,8167990
954,2506,52,4,3381694.0,0.0,13526776
955,2506,67,3,1401568.0,0.0,4204704
956,4381,1,3,831633.0,0.0,2494899
957,4381,37,1,3993742.0,0.15,3394681
958,4381,66,3,951648.0,0.05,2712197
959,4381,34,3,4917281.0,0.0,14751843
960,129,6,3,1228186.0,0.0,3684558
961,129,64,4,2795884.0,0.0,11183536
962,4849,20,3,2061075.0,0.0,6183225
963,4849,18,3,1341237.0,0.1,3621340
964,4849,1,4,831633.0,0.05,3160205
965,277,38,3,762081.0,0.15,1943307
966,277,53,2,3678728.0,0.0,7357456
967,277,43,2,1109003.0,0.05,2107106
968,277,5,2,1354368.0,0.0,2708736
969,277,55,3,2711825.0,0.05,7728701
970,277,26,1,2244438.0,0.0,2244438
971,1271,51,1,4190173.0,0.0,4190173
972,1271,38,1,762081.0,0.1,685873
973,1271,36,1,4083995.0,0.0,4083995
974,1271,7,2,849772.0,0.1,1529590
975,1271,69,2,4234839.0,0.0,8469678
976,1271,46,4,1749843.0,0.1,6299435
977,1271,12,2,1277038.0,0.0,2554076
978,4931,26,1,2244438.0,0.0,2244438
979,4931,41,1,4293210.0,0.0,4293210
980,4931,37,4,3993742.0,0.0,15974968
981,4931,4,2,3465256.0,0.05,6583986
982,4931,49,4,1993884.0,0.1,7177982
983,4931,18,1,1341237.0,0.0,1341237
984,4931,6,1,1228186.0,0.0,1228186
985,4931,50,1,2593579.0,0.0,2593579
986,41,45,2,4049410.0,0.0,8098820
987,41,67,1,1401568.0,0.1,1261411
988,869,78,2,1867691.0,0.0,3735382
989,4361,80,3,4868583.0,0.0,14605749
990,4361,70,1,4283058.0,0.0,4283058
991,4361,74,4,4678819.0,0.1,16843748
992,4361,30,1,1854576.0,0.05,1761847
993,4361,72,1,4439973.0,0.0,4439973
994,4361,65,1,4414355.0,0.0,4414355
995,4361,15,2,3564230.0,0.0,7128460
996,4361,51,2,4190173.0,0.0,8380346
997,540,26,1,2244438.0,0.0,2244438
998,540,3,1,2429302.0,0.05,2307837
999,540,48,3,4703211.0,0.0,14109633
1000,3412,45,1,4049410.0,0.0,4049410
1001,3412,5,3,1354368.0,0.0,4063104
1002,3412,74,1,4678819.0,0.15,3976996
1003,3412,73,1,4256133.0,0.2,3404906
1004,322,17,2,4988725.0,0.05,9478578
1005,322,67,2,1401568.0,0.0,2803136
1006,322,1,1,831633.0,0.0,831633
1007,322,53,3,3678728.0,0.0,11036184
1008,322,49,4,1993884.0,0.1,7177982
1009,523,25,2,2659364.0,0.0,5318728
1010,523,62,4,4981306.0,0.0,19925224
1011,523,9,1,2794929.0,0.0,2794929
1012,4187,13,4,1241912.0,0.1,4470883
1013,4187,43,1,1109003.0,0.0,1109003
1014,4187,29,1,413458.0,0.0,413458
1015,4187,24,3,3406720.0,0.2,8176128
1016,4187,15,2,3564230.0,0.0,7128460
1017,4187,21,3,174923.0,0.0,524769
1018,4187,42,3,1636535.0,0.0,4909605
1019,4187,30,2,1854576.0,0.0,3709152
1020,1893,17,4,4988725.0,0.1,17959410
1021,1893,38,3,762081.0,0.0,2286243
1022,1893,28,2,2967557.0,0.0,5935114
1023,1893,74,4,4678819.0,0.2,14972221
1024,1893,23,3,3175413.0,0.2,7620991
1025,3589,30,2,1854576.0,0.2,2967322
1026,3589,10,2,2025142.0,0.0,4050284
1027,3115,50,4,2593579.0,0.0,10374316
1028,3115,58,3,883025.0,0.0,2649075
1029,623,9,1,2794929.0,0.05,2655183
1030,623,25,4,2659364.0,0.0,10637456
1031,623,30,3,1854576.0,0.0,5563728
1032,623,17,1,4988725.0,0.0,4988725
1033,623,77,1,2907626.0,0.0,2907626
1034,623,1,1,831633.0,0.0,831633
1035,4620,70,2,4283058.0,0.1,7709504
1036,4620,69,4,4234839.0,0.0,16939356
1037,4620,33,2,2356800.0,0.1,4242240
1038,4620,73,3,4256133.0,0.0,12768399
1039,1058,31,1,1218378.0,0.0,1218378
1040,1058,29,3,413458.0,0.0,1240374
1041,1058,20,2,2061075.0,0.0,4122150
1042,1058,70,2,4283058.0,0.0,8566116
1043,1058,58,2,883025.0,0.0,1766050
1044,1058,43,2,1109003.0,0.0,2218006
1045,1058,77,2,2907626.0,0.0,5815252
1046,21,31,3,1218378.0,0.0,3655134
1047,2414,40,4,3482106.0,0.0,13928424
1048,2414,43,2,1109003.0,0.0,2218006
1049,2414,46,3,1749843.0,0.0,5249529
1050,2414,57,2,1150465.0,0.0,2300930
1051,2414,72,2,4439973.0,0.0,8879946
1052,2414,52,3,3381694.0,0.0,10145082
1053,2414,44,2,3558636.0,0.0,7117272
1054,2414,26,1,2244438.0,0.0,2244438
1055,900,12,2,1277038.0,0.15,2170965
1056,900,60,2,2588013.0,0.1,4658423
1057,900,35,3,2000134.0,0.0,6000402
1058,900,32,3,4017667.0,0.15,10245051
1059,900,78,2,1867691.0,0.05,3548613
1060,2854,48,3,4703211.0,0.05,13404151
1061,2854,12,4,1277038.0,0.0,5108152
1062,2854,31,2,1218378.0,0.0,2436756
1063,2854,44,4,3558636.0,0.0,14234544
1064,2908,16,1,748954.0,0.0,748954
1065,2908,47,4,489921.0,0.0,1959684
1066,2908,30,4,1854576.0,0.0,7418304
1067,2908,71,4,2028496.0,0.0,8113984
1068,2908,8,2,1101633.0,0.0,2203266
1069,2908,27,3,2768937.0,0.05,7891470
1070,2908,28,3,2967557.0,0.0,8902671
1071,1806,45,2,4049410.0,0.0,8098820
1072,1806,27,4,2768937.0,0.0,11075748
1073,1806,35,4,2000134.0,0.0,8000536
1074,1806,13,1,1241912.0,0.15,1055625
1075,1806,78,3,1867691.0,0.0,5603073
1076,1806,5,2,1354368.0,0.15,2302426
1077,1806,68,3,3504786.0,0.15,8937204
1078,1806,46,1,1749843.0,0.0,1749843
1079,4928,44,4,3558636.0,0.1,12811090
1080,4928,45,3,4049410.0,0.1,10933407
1081,4928,39,2,2545912.0,0.0,5091824
1082,4928,52,2,3381694.0,0.0,6763388
1083,2964,35,3,2000134.0,0.15,5100342
1084,2964,1,3,831633.0,0.0,2494899
1085,2964,9,4,2794929.0,0.0,11179716
1086,2964,10,4,2025142.0,0.0,8100568
1087,2964,32,4,4017667.0,0.1,14463601
1088,3715,20,1,2061075.0,0.0,2061075
1089,3715,14,1,3484558.0,0.0,3484558
1090,1207,62,4,4981306.0,0.0,19925224
1091,1207,33,2,2356800.0,0.0,4713600
1092,1207,8,2,1101633.0,0.0,2203266
1093,1207,41,4,4293210.0,0.0,17172840
1094,1207,40,1,3482106.0,0.0,3482106
1095,1207,53,1,3678728.0,0.0,3678728
1096,1207,47,3,489921.0,0.0,1469763
1097,1207,70,1,4283058.0,0.0,4283058
1098,565,70,4,4283058.0,0.0,17132232
1099,565,19,1,4883309.0,0.0,4883309
1100,565,32,2,4017667.0,0.0,8035334
1101,565,64,1,2795884.0,0.0,2795884
1102,565,6,4,1228186.0,0.0,4912744
1103,565,3,1,2429302.0,0.0,2429302
1104,565,79,2,4701266.0,0.0,9402532
1105,565,16,4,748954.0,0.0,2995816
1106,2997,57,1,1150465.0,0.05,1092942
1107,2997,43,2,1109003.0,0.05,2107106
1108,2997,25,1,2659364.0,0.0,2659364
1109,4513,41,3,4293210.0,0.0,12879630
1110,4513,51,3,4190173.0,0.05,11941993
1111,4513,74,2,4678819.0,0.15,7953992
1112,4513,1,1,831633.0,0.0,831633
1113,4513,14,1,3484558.0,0.0,3484558
1114,4513,19,3,4883309.0,0.0,14649927
1115,4513,36,1,4083995.0,0.0,4083995
1116,4513,49,1,1993884.0,0.05,1894190
1117,2760,6,3,1228186.0,0.0,3684558
1118,2760,67,3,1401568.0,0.0,4204704
1119,2760,74,4,4678819.0,0.0,18715276
1120,2760,36,4,4083995.0,0.0,16335980
1121,2760,11,4,333812.0,0.0,1335248
1122,2760,22,1,1731906.0,0.0,1731906
1123,2760,10,3,2025142.0,0.0,6075426
1124,2760,20,3,2061075.0,0.05,5874064
1125,1335,29,3,413458.0,0.0,1240374
1126,1335,78,2,1867691.0,0.0,3735382
1127,1335,65,1,4414355.0,0.05,4193637
1128,3791,35,2,2000134.0,0.0,4000268
1129,16,13,3,1241912.0,0.0,3725736
1130,16,24,3,3406720.0,0.0,10220160
1131,2565,9,3,2794929.0,0.15,7127069
1132,2565,77,4,2907626.0,0.15,9885928
1133,2565,33,2,2356800.0,0.15,4006560
1134,2565,41,3,4293210.0,0.0,12879630
1135,2565,10,2,2025142.0,0.0,4050284
1136,2565,45,2,4049410.0,0.0,8098820
1137,2565,17,2,4988725.0,0.0,9977450
1138,2259,10,2,2025142.0,0.0,4050284
1139,2259,14,1,3484558.0,0.15,2961874
1140,2259,48,2,4703211.0,0.1,8465780
1141,1480,55,4,2711825.0,0.05,10304935
1142,1480,39,4,2545912.0,0.0,10183648
1143,1480,74,1,4678819.0,0.1,4210937
1144,1480,46,1,1749843.0,0.0,1749843
1145,1480,77,4,2907626.0,0.05,11048979
1146,2824,57,1,1150465.0,0.0,1150465
1147,2824,32,2,4017667.0,0.1,7231801
1148,2824,37,4,3993742.0,0.0,15974968
1149,2824,69,1,4234839.0,0.1,3811355
1150,2824,2,4,2675106.0,0.15,9095360
1151,1096,73,1,4256133.0,0.0,4256133
1152,1096,75,2,3928850.0,0.0,7857700
1153,1096,78,2,1867691.0,0.15,3175075
1154,1096,80,4,4868583.0,0.0,19474332
1155,1096,46,1,1749843.0,0.0,1749843
1156,1096,70,2,4283058.0,0.0,8566116
1157,1096,40,3,3482106.0,0.0,10446318
1158,1096,76,2,3348251.0,0.0,6696502
1159,2128,18,2,1341237.0,0.15,2280103
1160,2128,54,2,1053267.0,0.0,2106534
1161,2128,59,3,4911020.0,0.1,13259754
1162,3750,68,4,3504786.0,0.0,14019144
1163,3750,72,4,4439973.0,0.15,15095908
1164,3750,6,3,1228186.0,0.0,3684558
1165,3750,40,2,3482106.0,0.0,6964212
1166,3750,14,4,3484558.0,0.0,13938232
1167,853,56,4,3481964.0,0.05,13231463
1168,853,77,3,2907626.0,0.2,6978302
1169,853,49,2,1993884.0,0.0,3987768
1170,853,34,1,4917281.0,0.0,4917281
1171,853,57,2,1150465.0,0.15,1955790
1172,853,68,3,3504786.0,0.0,10514358
1173,4684,19,4,4883309.0,0.0,19533236
1174,4684,72,1,4439973.0,0.0,4439973
1175,4684,42,4,1636535.0,0.0,6546140
1176,4684,62,2,4981306.0,0.0,9962612
1177,4684,10,1,2025142.0,0.0,2025142
1178,4684,66,2,951648.0,0.1,1712966
1179,4684,43,3,1109003.0,0.1,2994308
1180,4684,32,4,4017667.0,0.0,16070668
1181,4696,26,4,2244438.0,0.0,8977752
1182,4696,44,2,3558636.0,0.15,6049681
1183,4696,78,1,1867691.0,0.0,1867691
1184,4696,10,1,2025142.0,0.0,2025142
1185,4696,67,2,1401568.0,0.1,2522822
1186,4696,28,4,2967557.0,0.0,11870228
1187,1196,65,4,4414355.0,0.0,17657420
1188,4433,65,4,4414355.0,0.0,17657420
1189,4433,45,2,4049410.0,0.1,7288938
1190,4433,25,4,2659364.0,0.0,10637456
1191,4433,66,4,951648.0,0.0,3806592
1192,2334,53,1,3678728.0,0.0,3678728
1193,2334,3,3,2429302.0,0.0,7287906
1194,2334,75,3,3928850.0,0.0,11786550
1195,2334,43,4,1109003.0,0.1,3992411
1196,2334,55,4,2711825.0,0.0,10847300
1197,3530,48,3,4703211.0,0.0,14109633
1198,3530,35,1,2000134.0,0.1,1800121
1199,3530,26,4,2244438.0,0.05,8528864
1200,329,21,2,174923.0,0.0,349846
1201,329,32,1,4017667.0,0.0,4017667
1202,329,56,2,3481964.0,0.05,6615732
1203,568,77,2,2907626.0,0.05,5524489
1204,568,20,1,2061075.0,0.0,2061075
1205,568,56,3,3481964.0,0.0,10445892
1206,568,50,2,2593579.0,0.05,4927800
1207,568,9,2,2794929.0,0.0,5589858
1208,568,2,2,2675106.0,0.0,5350212
1209,568,46,3,1749843.0,0.2,4199623
1210,288,6,4,1228186.0,0.0,4912744
1211,288,1,4,831633.0,0.0,3326532
1212,288,63,4,4827443.0,0.0,19309772
1213,288,38,2,762081.0,0.1,1371746
1214,288,32,4,4017667.0,0.0,16070668
1215,288,21,1,174923.0,0.2,139938
1216,288,19,3,4883309.0,0.0,14649927
1217,4846,57,1,1150465.0,0.05,1092942
1218,4846,32,1,4017667.0,0.0,4017667
1219,4846,71,4,2028496.0,0.15,6896886
1220,4846,40,4,3482106.0,0.0,13928424
