id_envio,id_orden,empresa_envio,costo_envio,tiempo_entrega_dias,fecha_estimada,fecha_real
316,3253,DHL,8504.0,8,2023-04-01 16:09:00,2023-04-01 16:09:00
317,32,FedEx,1221.0,8,2023-04-01 20:01:00,2023-04-01 20:01:00
318,2537,Coordinadora,3141.0,8,2023-04-02 10:06:00,2023-04-04 10:06:00
319,4588,Servientrega,13464.0,2,2023-03-27 11:18:00,2023-03-29 11:18:00
320,1578,Interrapidisimo,29988.0,1,2023-03-26 14:17:00,2023-03-27 14:17:00
321,2442,Servientrega,4161.0,3,2023-03-29 09:58:00,2023-04-02 09:58:00
322,47,Interrapidisimo,13981.0,2,2023-03-28 13:34:00,2023-04-01 13:34:00
323,3498,Servientrega,13878.0,2,2023-03-28 15:32:00,2023-03-29 15:32:00
324,388,FedEx,7760.0,7,2023-04-02 15:58:00,2023-04-05 15:58:00
325,3013,Interrapidisimo,28174.0,2,2023-03-28 17:11:00,2023-03-30 17:11:00
326,4577,Interrapidisimo,9695.0,2,2023-03-28 17:33:00,2023-03-31 17:33:00
327,564,Servientrega,12810.0,4,2023-03-30 21:55:00,2023-03-28 21:55:00
328,4742,Interrapidisimo,21967.0,9,2023-04-05 09:02:00,2023-04-09 09:02:00
329,3754,DHL,20191.0,4,2023-03-31 09:13:00,2023-04-03 09:13:00
330,3170,DHL,1811.0,2,2023-03-29 16:06:00,2023-03-31 16:06:00
331,2170,Coordinadora,24877.0,2,2023-03-29 17:47:00,2023-03-31 17:47:00
332,982,Interrapidisimo,11608.0,7,2023-04-03 20:46:00,2023-04-05 20:46:00
333,354,Servientrega,15156.0,5,2023-04-02 14:01:00,2023-04-06 14:01:00
334,3441,Servientrega,19180.0,9,2023-04-06 15:14:00,2023-04-08 15:14:00
335,3962,DHL,28094.0,4,2023-04-01 17:28:00,2023-04-02 17:28:00
336,508,FedEx,1214.0,8,2023-04-05 19:55:00,2023-04-09 19:55:00
337,1960,Servientrega,29732.0,1,2023-03-29 19:59:00,2023-03-31 19:59:00
338,1827,FedEx,19643.0,4,2023-04-01 21:30:00,2023-04-05 21:30:00
339,2176,Interrapidisimo,26604.0,2,2023-03-30 22:15:00,2023-04-02 22:15:00
340,835,Envía,27407.0,4,2023-04-02 11:13:00,2023-03-31 11:13:00
341,2512,Envía,11721.0,2,2023-03-31 14:07:00,2023-03-31 14:07:00
342,4275,DHL,4756.0,4,2023-04-02 17:41:00,2023-04-03 17:41:00
343,2559,Interrapidisimo,14307.0,4,2023-04-03 08:41:00,2023-04-04 08:41:00
344,4478,Envía,10140.0,8,2023-04-07 09:03:00,2023-04-05 09:03:00
345,1716,Servientrega,6716.0,4,2023-04-03 10:36:00,2023-04-03 10:36:00
346,4059,Envía,2562.0,6,2023-04-06 10:12:00,2023-04-07 10:12:00
347,4123,Servientrega,1325.0,3,2023-04-03 10:15:00,2023-04-05 10:15:00
348,1603,Interrapidisimo,20212.0,7,2023-04-07 12:57:00,2023-04-07 12:57:00
349,424,DHL,17021.0,6,2023-04-06 14:23:00,2023-04-09 14:23:00
350,2201,Servientrega,31218.0,2,2023-04-02 20:10:00,2023-04-04 20:10:00
351,2005,FedEx,21851.0,8,2023-04-08 21:08:00,2023-04-10 21:08:00
352,3380,DHL,28452.0,3,2023-04-03 22:46:00,2023-04-03 22:46:00
353,4792,Interrapidisimo,6492.0,1,2023-04-02 11:13:00,2023-04-06 11:13:00
354,747,DHL,33143.0,9,2023-04-10 14:28:00,2023-04-12 14:28:00
355,3623,DHL,28568.0,7,2023-04-08 14:32:00,2023-04-08 14:32:00
356,916,Coordinadora,25995.0,7,2023-04-08 17:41:00,2023-04-08 17:41:00
357,3897,Interrapidisimo,11103.0,1,2023-04-03 11:02:00,2023-04-06 11:02:00
358,4847,Servientrega,19209.0,2,2023-04-04 12:59:00,2023-04-02 12:59:00
359,3263,DHL,14186.0,7,2023-04-09 14:30:00,2023-04-08 14:30:00
360,4835,Coordinadora,20916.0,8,2023-04-10 17:15:00,2023-04-08 17:15:00
361,4229,DHL,4377.0,1,2023-04-03 17:50:00,2023-04-07 17:50:00
362,3096,Servientrega,7274.0,2,2023-04-05 09:26:00,2023-04-05 09:26:00
363,3088,Servientrega,30559.0,1,2023-04-04 16:06:00,2023-04-02 16:06:00
364,3009,Envía,17566.0,5,2023-04-09 08:16:00,2023-04-09 08:16:00
365,89,Servientrega,26371.0,6,2023-04-10 08:35:00,2023-04-13 08:35:00
366,1465,DHL,17743.0,3,2023-04-07 08:54:00,2023-04-07 08:54:00
367,2520,Interrapidisimo,16939.0,2,2023-04-06 11:44:00,2023-04-10 11:44:00
368,1420,Servientrega,18924.0,3,2023-04-07 12:18:00,2023-04-10 12:18:00
369,4988,Interrapidisimo,11147.0,6,2023-04-10 12:28:00,2023-04-09 12:28:00
370,791,DHL,14484.0,9,2023-04-13 17:55:00,2023-04-16 17:55:00
371,3274,Servientrega,22309.0,3,2023-04-07 18:56:00,2023-04-10 18:56:00
372,1623,Coordinadora,27110.0,7,2023-04-11 19:54:00,2023-04-10 19:54:00
373,4761,Servientrega,28744.0,9,2023-04-13 20:00:00,2023-04-15 20:00:00
374,1520,Interrapidisimo,24812.0,1,2023-04-05 22:10:00,2023-04-05 22:10:00
375,2300,Servientrega,10738.0,6,2023-04-11 09:33:00,2023-04-11 09:33:00
376,197,Servientrega,281.0,9,2023-04-14 13:50:00,2023-04-12 13:50:00
377,3890,Envía,22293.0,2,2023-04-07 16:57:00,2023-04-08 16:57:00
378,3473,Servientrega,15287.0,2,2023-04-07 20:39:00,2023-04-06 20:39:00
379,1527,Interrapidisimo,28321.0,2,2023-04-08 22:40:00,2023-04-06 22:40:00
380,758,Interrapidisimo,19898.0,2,2023-04-09 13:41:00,2023-04-12 13:41:00
381,4467,DHL,8095.0,7,2023-04-14 14:19:00,2023-04-12 14:19:00
382,1566,DHL,31087.0,5,2023-04-12 22:24:00,2023-04-15 22:24:00
383,4037,DHL,14380.0,3,2023-04-11 10:02:00,2023-04-11 10:02:00
384,2878,FedEx,3130.0,2,2023-04-10 12:36:00,2023-04-11 12:36:00
385,1860,Coordinadora,19305.0,1,2023-04-09 14:06:00,2023-04-09 14:06:00
386,3087,Servientrega,15544.0,2,2023-04-10 16:04:00,2023-04-14 16:04:00
387,4471,FedEx,33523.0,3,2023-04-11 21:00:00,2023-04-15 21:00:00
388,3609,Servientrega,20653.0,7,2023-04-15 21:40:00,2023-04-18 21:40:00
389,492,DHL,23772.0,3,2023-04-11 21:41:00,2023-04-14 21:41:00
390,1245,Servientrega,10615.0,2,2023-04-11 14:28:00,2023-04-14 14:28:00
391,1020,Interrapidisimo,14684.0,7,2023-04-17 08:06:00,2023-04-17 08:06:00
392,746,Envía,11768.0,5,2023-04-15 11:47:00,2023-04-13 11:47:00
393,1532,Servientrega,8055.0,7,2023-04-17 16:59:00,2023-04-18 16:59:00
394,1433,DHL,7021.0,8,2023-04-18 17:03:00,2023-04-20 17:03:00
395,805,DHL,2683.0,3,2023-04-13 20:00:00,2023-04-15 20:00:00
396,3057,Envía,20870.0,5,2023-04-15 20:41:00,2023-04-16 20:41:00
397,2180,DHL,2218.0,3,2023-04-14 11:18:00,2023-04-17 11:18:00
398,2075,Interrapidisimo,27157.0,8,2023-04-19 16:25:00,2023-04-19 16:25:00
399,4521,FedEx,32727.0,4,2023-04-15 18:24:00,2023-04-19 18:24:00
400,1317,FedEx,16864.0,7,2023-04-18 19:30:00,2023-04-21 19:30:00
401,219,Servientrega,15120.0,3,2023-04-14 22:38:00,2023-04-15 22:38:00
402,4828,Interrapidisimo,24631.0,8,2023-04-20 11:07:00,2023-04-21 11:07:00
403,1266,Servientrega,11325.0,4,2023-04-16 14:36:00,2023-04-17 14:36:00
404,336,FedEx,7544.0,4,2023-04-16 18:05:00,2023-04-18 18:05:00
405,2522,Servientrega,903.0,3,2023-04-16 22:19:00,2023-04-14 22:19:00
406,4028,Interrapidisimo,2180.0,9,2023-04-24 14:26:00,2023-04-23 14:26:00
407,3967,DHL,23210.0,8,2023-04-23 14:31:00,2023-04-27 14:31:00
408,148,Interrapidisimo,32048.0,1,2023-04-17 11:17:00,2023-04-16 11:17:00
409,4387,Interrapidisimo,7547.0,1,2023-04-17 12:05:00,2023-04-21 12:05:00
410,4033,DHL,599.0,2,2023-04-18 12:07:00,2023-04-17 12:07:00
411,314,DHL,29966.0,1,2023-04-17 12:38:00,2023-04-20 12:38:00
412,2205,Servientrega,33416.0,3,2023-04-19 14:19:00,2023-04-18 14:19:00
413,4720,Servientrega,32475.0,7,2023-04-23 17:34:00,2023-04-27 17:34:00
414,2413,Interrapidisimo,22709.0,3,2023-04-19 18:18:00,2023-04-19 18:18:00
415,1770,FedEx,19650.0,9,2023-04-26 10:24:00,2023-04-28 10:24:00
416,30,Coordinadora,27526.0,5,2023-04-22 13:14:00,2023-04-26 13:14:00
417,3670,Servientrega,28903.0,4,2023-04-21 18:09:00,2023-04-19 18:09:00
418,436,FedEx,20499.0,4,2023-04-21 18:30:00,2023-04-24 18:30:00
419,3375,FedEx,26261.0,5,2023-04-22 21:20:00,2023-04-25 21:20:00
420,1964,FedEx,15759.0,4,2023-04-21 21:42:00,2023-04-23 21:42:00
421,1115,DHL,33832.0,6,2023-04-24 10:14:00,2023-04-26 10:14:00
422,281,Servientrega,10585.0,5,2023-04-23 10:47:00,2023-04-27 10:47:00
423,4477,DHL,9754.0,2,2023-04-20 12:56:00,2023-04-21 12:56:00
424,400,Interrapidisimo,33881.0,8,2023-04-26 20:40:00,2023-04-25 20:40:00
425,2563,Servientrega,13044.0,3,2023-04-21 22:34:00,2023-04-21 22:34:00
426,3830,Coordinadora,10602.0,3,2023-04-21 22:55:00,2023-04-19 22:55:00
427,2370,Servientrega,30618.0,9,2023-04-28 08:45:00,2023-05-02 08:45:00
428,3281,Coordinadora,9962.0,6,2023-04-25 17:33:00,2023-04-29 17:33:00
429,4635,DHL,30241.0,6,2023-04-25 19:13:00,2023-04-23 19:13:00
430,2825,Servientrega,2892.0,3,2023-04-22 21:04:00,2023-04-25 21:04:00
431,98,Interrapidisimo,26301.0,8,2023-04-28 10:09:00,2023-05-01 10:09:00
432,2318,DHL,33167.0,6,2023-04-27 09:27:00,2023-04-26 09:27:00
433,4307,Servientrega,22743.0,6,2023-04-27 09:57:00,2023-04-29 09:57:00
434,1492,FedEx,27928.0,5,2023-04-27 08:41:00,2023-05-01 08:41:00
435,4628,Envía,31696.0,9,2023-05-01 09:03:00,2023-05-03 09:03:00
436,2096,DHL,19669.0,5,2023-04-27 11:39:00,2023-04-30 11:39:00
437,3431,Servientrega,17361.0,9,2023-05-01 14:22:00,2023-05-01 14:22:00
438,2185,DHL,4622.0,2,2023-04-24 19:33:00,2023-04-23 19:33:00
439,2943,Interrapidisimo,7272.0,2,2023-04-24 19:58:00,2023-04-26 19:58:00
440,1511,Servientrega,21823.0,1,2023-04-23 21:14:00,2023-04-21 21:14:00
441,3394,DHL,1100.0,2,2023-04-24 21:21:00,2023-04-22 21:21:00
442,1644,Servientrega,18291.0,2,2023-04-24 21:48:00,2023-04-24 21:48:00
443,1087,Coordinadora,5066.0,3,2023-04-26 12:42:00,2023-04-26 12:42:00
444,4747,Interrapidisimo,13520.0,1,2023-04-25 08:49:00,2023-04-26 08:49:00
445,717,Servientrega,24082.0,9,2023-05-03 15:08:00,2023-05-03 15:08:00
446,3059,Envía,5911.0,8,2023-05-02 19:04:00,2023-05-03 19:04:00
447,552,Envía,14264.0,3,2023-04-27 21:07:00,2023-05-01 21:07:00
448,4647,Interrapidisimo,21284.0,7,2023-05-01 22:07:00,2023-04-30 22:07:00
449,4212,Servientrega,11117.0,5,2023-04-30 11:25:00,2023-04-29 11:25:00
450,198,FedEx,54.0,3,2023-04-28 12:22:00,2023-04-28 12:22:00
451,2934,Interrapidisimo,22473.0,7,2023-05-02 15:34:00,2023-05-01 15:34:00
452,3405,DHL,34627.0,3,2023-04-28 16:03:00,2023-05-01 16:03:00
453,1202,Servientrega,11858.0,8,2023-05-03 20:14:00,2023-05-01 20:14:00
454,2060,Servientrega,20565.0,9,2023-05-04 22:49:00,2023-05-05 22:49:00
455,749,Coordinadora,33705.0,4,2023-04-30 10:32:00,2023-04-29 10:32:00
456,1556,Coordinadora,25940.0,3,2023-04-29 11:17:00,2023-04-30 11:17:00
457,381,DHL,34099.0,6,2023-05-02 13:32:00,2023-05-02 13:32:00
458,1331,FedEx,13364.0,8,2023-05-04 16:50:00,2023-05-06 16:50:00
459,4729,FedEx,21355.0,1,2023-04-28 16:44:00,2023-04-29 16:44:00
460,4802,Servientrega,16688.0,7,2023-05-04 20:06:00,2023-05-03 20:06:00
461,1372,Envía,27969.0,7,2023-05-04 20:54:00,2023-05-05 20:54:00
462,511,Servientrega,12717.0,4,2023-05-02 09:42:00,2023-05-03 09:42:00
463,3948,Coordinadora,12510.0,1,2023-04-29 09:47:00,2023-05-02 09:47:00
464,3553,Interrapidisimo,14880.0,9,2023-05-07 13:33:00,2023-05-10 13:33:00
465,3763,Envía,1126.0,4,2023-05-02 13:55:00,2023-05-06 13:55:00
466,1778,Servientrega,24883.0,6,2023-05-04 20:52:00,2023-05-02 20:52:00
467,1403,Interrapidisimo,9223.0,7,2023-05-06 08:28:00,2023-05-09 08:28:00
468,4758,DHL,25554.0,6,2023-05-05 11:14:00,2023-05-08 11:14:00
469,766,Envía,1373.0,2,2023-05-01 16:26:00,2023-05-01 16:26:00
470,3198,Interrapidisimo,19421.0,5,2023-05-04 18:45:00,2023-05-07 18:45:00
471,3302,FedEx,27614.0,7,2023-05-07 12:24:00,2023-05-09 12:24:00
472,2018,Interrapidisimo,12728.0,4,2023-05-04 21:39:00,2023-05-08 21:39:00
473,3006,Interrapidisimo,18173.0,2,2023-05-03 08:21:00,2023-05-06 08:21:00
474,803,Interrapidisimo,3009.0,2,2023-05-03 16:02:00,2023-05-02 16:02:00
475,3743,Interrapidisimo,16488.0,5,2023-05-06 19:11:00,2023-05-07 19:11:00
476,1475,Interrapidisimo,27605.0,3,2023-05-04 21:10:00,2023-05-07 21:10:00
477,4734,Envía,32084.0,7,2023-05-09 10:13:00,2023-05-11 10:13:00
478,667,DHL,26327.0,3,2023-05-05 22:49:00,2023-05-03 22:49:00
479,1975,Coordinadora,34471.0,2,2023-05-05 08:22:00,2023-05-05 08:22:00
480,2582,Servientrega,4692.0,6,2023-05-09 12:08:00,2023-05-09 12:08:00
481,2897,Servientrega,20358.0,3,2023-05-06 16:12:00,2023-05-04 16:12:00
482,310,Interrapidisimo,4074.0,6,2023-05-09 17:35:00,2023-05-13 17:35:00
483,3219,Servientrega,20549.0,4,2023-05-07 21:23:00,2023-05-06 21:23:00
484,4179,Coordinadora,2283.0,2,2023-05-05 22:22:00,2023-05-08 22:22:00
485,3422,Interrapidisimo,6629.0,8,2023-05-12 10:19:00,2023-05-14 10:19:00
486,810,DHL,32473.0,8,2023-05-12 17:40:00,2023-05-13 17:40:00
487,106,Interrapidisimo,3554.0,5,2023-05-09 17:47:00,2023-05-12 17:47:00
488,725,Interrapidisimo,29243.0,9,2023-05-13 22:57:00,2023-05-16 22:57:00
489,4633,Servientrega,28473.0,5,2023-05-10 09:47:00,2023-05-09 09:47:00
490,2016,Servientrega,17039.0,9,2023-05-14 13:35:00,2023-05-16 13:35:00
491,3132,Servientrega,10649.0,9,2023-05-14 16:01:00,2023-05-18 16:01:00
492,4070,DHL,1935.0,8,2023-05-13 20:44:00,2023-05-17 20:44:00
493,2357,FedEx,16176.0,9,2023-05-15 09:13:00,2023-05-18 09:13:00
494,1281,DHL,27901.0,5,2023-05-12 10:48:00,2023-05-16 10:48:00
495,391,Servientrega,1659.0,2,2023-05-09 15:06:00,2023-05-09 15:06:00
496,1166,Servientrega,25411.0,2,2023-05-09 21:49:00,2023-05-08 21:49:00
497,3402,Servientrega,33138.0,9,2023-05-16 22:51:00,2023-05-14 22:51:00
498,4736,Servientrega,8613.0,3,2023-05-11 11:31:00,2023-05-12 11:31:00
499,2470,Interrapidisimo,10403.0,7,2023-05-15 14:24:00,2023-05-18 14:24:00
500,1141,Servientrega,14107.0,3,2023-05-11 14:42:00,2023-05-13 14:42:00
501,3235,Servientrega,13998.0,4,2023-05-12 14:56:00,2023-05-10 14:56:00
502,697,Envía,15234.0,7,2023-05-15 18:07:00,2023-05-19 18:07:00
503,634,FedEx,27658.0,6,2023-05-14 19:08:00,2023-05-14 19:08:00
504,1559,FedEx,12908.0,2,2023-05-10 19:50:00,2023-05-09 19:50:00
505,2650,Envía,34003.0,1,2023-05-10 08:55:00,2023-05-13 08:55:00
506,4671,Servientrega,874.0,4,2023-05-13 10:41:00,2023-05-16 10:41:00
507,946,Interrapidisimo,12544.0,7,2023-05-16 17:06:00,2023-05-19 17:06:00
508,3620,Interrapidisimo,17366.0,8,2023-05-18 11:56:00,2023-05-19 11:56:00
509,1484,Servientrega,10024.0,9,2023-05-19 12:41:00,2023-05-23 12:41:00
510,2633,Interrapidisimo,32483.0,1,2023-05-11 13:22:00,2023-05-11 13:22:00
511,4996,Servientrega,1459.0,6,2023-05-16 18:03:00,2023-05-18 18:03:00
512,1998,Envía,14757.0,2,2023-05-12 18:34:00,2023-05-14 18:34:00
513,484,DHL,2552.0,3,2023-05-13 19:49:00,2023-05-13 19:49:00
514,2508,Envía,2045.0,8,2023-05-18 20:34:00,2023-05-18 20:34:00
515,1098,Interrapidisimo,21242.0,9,2023-05-20 12:45:00,2023-05-21 12:45:00
516,3134,FedEx,14630.0,1,2023-05-12 12:57:00,2023-05-13 12:57:00
517,3159,Interrapidisimo,30712.0,7,2023-05-18 13:27:00,2023-05-21 13:27:00
518,283,DHL,16163.0,9,2023-05-20 15:28:00,2023-05-20 15:28:00
519,3873,FedEx,33056.0,4,2023-05-15 19:58:00,2023-05-14 19:58:00
520,2525,DHL,9314.0,1,2023-05-12 21:52:00,2023-05-12 21:52:00
521,1891,Servientrega,21412.0,5,2023-05-16 22:56:00,2023-05-18 22:56:00
522,4692,Servientrega,20456.0,2,2023-05-14 08:39:00,2023-05-15 08:39:00
523,5,Servientrega,17835.0,4,2023-05-16 14:26:00,2023-05-19 14:26:00
524,4429,Interrapidisimo,426.0,2,2023-05-14 15:10:00,2023-05-16 15:10:00
525,2902,Interrapidisimo,23518.0,3,2023-05-15 18:13:00,2023-05-18 18:13:00
526,3566,Coordinadora,24448.0,3,2023-05-15 21:25:00,2023-05-18 21:25:00
527,2232,Interrapidisimo,6650.0,3,2023-05-16 12:30:00,2023-05-18 12:30:00
528,4289,FedEx,18480.0,9,2023-05-22 13:21:00,2023-05-23 13:21:00
529,533,Envía,3911.0,2,2023-05-15 16:34:00,2023-05-13 16:34:00
530,3799,DHL,27831.0,9,2023-05-22 18:21:00,2023-05-26 18:21:00
531,3468,Servientrega,22246.0,9,2023-05-23 09:09:00,2023-05-27 09:09:00
532,3401,Servientrega,11907.0,4,2023-05-18 20:08:00,2023-05-22 20:08:00
533,1607,Servientrega,19098.0,9,2023-05-24 11:42:00,2023-05-24 11:42:00
534,2639,FedEx,8599.0,1,2023-05-16 11:57:00,2023-05-16 11:57:00
535,3312,Envía,34441.0,6,2023-05-21 15:01:00,2023-05-19 15:01:00
536,2860,Servientrega,31950.0,2,2023-05-17 21:19:00,2023-05-17 21:19:00
537,2165,Envía,18145.0,6,2023-05-22 10:59:00,2023-05-22 10:59:00
538,1082,Envía,21340.0,4,2023-05-20 12:44:00,2023-05-22 12:44:00
539,4442,Servientrega,11167.0,9,2023-05-25 14:18:00,2023-05-29 14:18:00
540,3633,Envía,2985.0,8,2023-05-24 18:52:00,2023-05-23 18:52:00
541,1301,Envía,17296.0,1,2023-05-19 09:24:00,2023-05-18 09:24:00
542,744,Servientrega,33996.0,2,2023-05-20 09:38:00,2023-05-23 09:38:00
543,515,FedEx,34069.0,4,2023-05-22 11:49:00,2023-05-23 11:49:00
544,1647,Envía,22572.0,8,2023-05-26 12:06:00,2023-05-29 12:06:00
545,4959,Envía,32420.0,5,2023-05-23 15:35:00,2023-05-23 15:35:00
546,2625,Interrapidisimo,1365.0,8,2023-05-26 16:45:00,2023-05-27 16:45:00
547,1071,Interrapidisimo,34411.0,7,2023-05-26 08:16:00,2023-05-28 08:16:00
548,477,Interrapidisimo,7289.0,3,2023-05-22 13:15:00,2023-05-21 13:15:00
549,1243,DHL,24992.0,8,2023-05-27 13:16:00,2023-05-27 13:16:00
550,4065,Interrapidisimo,18576.0,9,2023-05-28 15:26:00,2023-05-29 15:26:00
551,471,Servientrega,2235.0,7,2023-05-26 16:34:00,2023-05-27 16:34:00
552,3415,Interrapidisimo,24556.0,5,2023-05-24 17:50:00,2023-05-26 17:50:00
553,2453,Envía,31845.0,6,2023-05-26 08:26:00,2023-05-24 08:26:00
554,3596,DHL,20299.0,8,2023-05-28 09:35:00,2023-05-29 09:35:00
555,2782,FedEx,31251.0,3,2023-05-23 09:52:00,2023-05-24 09:52:00
556,379,Interrapidisimo,27359.0,4,2023-05-24 15:28:00,2023-05-25 15:28:00
557,4676,DHL,6558.0,8,2023-05-28 22:53:00,2023-05-26 22:53:00
558,1933,Envía,10755.0,3,2023-05-24 10:08:00,2023-05-28 10:08:00
559,1730,Interrapidisimo,31506.0,5,2023-05-26 11:24:00,2023-05-25 11:24:00
560,31,Servientrega,34824.0,5,2023-05-26 20:41:00,2023-05-30 20:41:00
561,1791,Servientrega,17880.0,5,2023-05-26 22:05:00,2023-05-24 22:05:00
562,4302,DHL,32376.0,1,2023-05-23 12:25:00,2023-05-24 12:25:00
563,49,Interrapidisimo,1441.0,9,2023-05-31 16:41:00,2023-05-30 16:41:00
564,903,Servientrega,27755.0,3,2023-05-25 21:54:00,2023-05-23 21:54:00
565,1117,Interrapidisimo,22467.0,6,2023-05-28 22:29:00,2023-05-30 22:29:00
566,726,Servientrega,31171.0,3,2023-05-25 22:30:00,2023-05-25 22:30:00
567,4541,Servientrega,6015.0,7,2023-05-30 10:11:00,2023-05-29 10:11:00
568,2473,Interrapidisimo,34743.0,7,2023-05-30 15:59:00,2023-06-01 15:59:00
569,2355,Envía,11004.0,6,2023-05-29 17:06:00,2023-06-01 17:06:00
570,1652,Servientrega,11562.0,4,2023-05-27 22:12:00,2023-05-26 22:12:00
571,2804,FedEx,7606.0,5,2023-05-28 22:53:00,2023-05-27 22:53:00
572,3332,Interrapidisimo,23538.0,1,2023-05-25 12:05:00,2023-05-29 12:05:00
573,2490,Servientrega,27546.0,9,2023-06-02 16:14:00,2023-05-31 16:14:00
574,3735,Servientrega,26514.0,1,2023-05-25 20:44:00,2023-05-29 20:44:00
575,2613,Envía,30700.0,2,2023-05-27 14:57:00,2023-05-26 14:57:00
576,2020,Interrapidisimo,34969.0,1,2023-05-26 21:19:00,2023-05-24 21:19:00
577,2013,Coordinadora,9105.0,4,2023-05-30 08:59:00,2023-05-28 08:59:00
578,3703,Servientrega,32994.0,4,2023-05-30 14:56:00,2023-06-03 14:56:00
579,1393,Servientrega,9254.0,8,2023-06-03 15:56:00,2023-06-06 15:56:00
580,1065,Interrapidisimo,32291.0,9,2023-06-04 16:56:00,2023-06-08 16:56:00
581,2341,Interrapidisimo,11365.0,6,2023-06-01 20:19:00,2023-06-04 20:19:00
582,121,DHL,34057.0,3,2023-05-30 08:10:00,2023-05-29 08:10:00
583,1878,Envía,24592.0,3,2023-05-30 09:10:00,2023-05-29 09:10:00
584,2083,Interrapidisimo,26014.0,5,2023-06-01 12:49:00,2023-06-04 12:49:00
585,2382,Servientrega,10189.0,1,2023-05-28 18:01:00,2023-05-30 18:01:00
586,4709,Envía,28089.0,6,2023-06-03 13:11:00,2023-06-04 13:11:00
587,4116,Interrapidisimo,22401.0,2,2023-05-30 14:15:00,2023-05-30 14:15:00
588,1612,Interrapidisimo,2472.0,6,2023-06-03 19:43:00,2023-06-03 19:43:00
589,4436,DHL,2385.0,6,2023-06-04 11:42:00,2023-06-08 11:42:00
590,1221,Servientrega,14396.0,7,2023-06-05 13:45:00,2023-06-03 13:45:00
591,1624,Servientrega,30753.0,9,2023-06-07 13:59:00,2023-06-06 13:59:00
592,1799,Servientrega,10980.0,1,2023-05-30 16:18:00,2023-06-03 16:18:00
593,723,Interrapidisimo,3562.0,5,2023-06-04 08:27:00,2023-06-08 08:27:00
594,1070,Interrapidisimo,4926.0,8,2023-06-07 08:37:00,2023-06-06 08:37:00
595,2480,Interrapidisimo,8675.0,7,2023-06-06 09:36:00,2023-06-07 09:36:00
596,4281,Servientrega,12958.0,9,2023-06-08 11:24:00,2023-06-10 11:24:00
597,4694,Servientrega,2226.0,2,2023-06-01 15:48:00,2023-06-01 15:48:00
598,572,FedEx,22617.0,9,2023-06-08 19:03:00,2023-06-08 19:03:00
599,3396,Servientrega,2041.0,8,2023-06-07 20:38:00,2023-06-06 20:38:00
600,1615,Envía,19210.0,2,2023-06-02 08:11:00,2023-06-01 08:11:00
601,859,Servientrega,4975.0,8,2023-06-08 09:17:00,2023-06-11 09:17:00
602,2574,Servientrega,29162.0,3,2023-06-03 15:37:00,2023-06-01 15:37:00
603,1252,Interrapidisimo,19457.0,9,2023-06-09 20:54:00,2023-06-10 20:54:00
604,547,DHL,6173.0,4,2023-06-05 10:20:00,2023-06-07 10:20:00
605,382,Servientrega,7345.0,5,2023-06-06 12:29:00,2023-06-05 12:29:00
606,2469,FedEx,19944.0,8,2023-06-09 12:49:00,2023-06-11 12:49:00
607,1255,DHL,10664.0,8,2023-06-09 13:10:00,2023-06-12 13:10:00
608,548,Servientrega,33031.0,2,2023-06-03 15:29:00,2023-06-07 15:29:00
609,4190,FedEx,4632.0,9,2023-06-10 15:53:00,2023-06-10 15:53:00
610,4946,Interrapidisimo,17888.0,2,2023-06-03 19:44:00,2023-06-03 19:44:00
611,4897,Servientrega,18233.0,8,2023-06-09 19:58:00,2023-06-11 19:58:00
612,837,Servientrega,4067.0,5,2023-06-07 18:59:00,2023-06-07 18:59:00
613,1171,DHL,17773.0,1,2023-06-04 08:04:00,2023-06-06 08:04:00
614,4074,Servientrega,14546.0,8,2023-06-11 10:28:00,2023-06-13 10:28:00
615,4254,Servientrega,28779.0,6,2023-06-09 10:36:00,2023-06-08 10:36:00
616,4494,DHL,23958.0,4,2023-06-07 15:03:00,2023-06-08 15:03:00
617,4055,Servientrega,6556.0,4,2023-06-07 16:39:00,2023-06-05 16:39:00
618,1257,Interrapidisimo,32922.0,9,2023-06-12 16:57:00,2023-06-14 16:57:00
619,4445,Interrapidisimo,1049.0,2,2023-06-05 17:57:00,2023-06-08 17:57:00
620,374,Coordinadora,15001.0,8,2023-06-12 10:49:00,2023-06-11 10:49:00
621,2876,Interrapidisimo,17860.0,9,2023-06-13 21:54:00,2023-06-16 21:54:00
622,851,Servientrega,9426.0,1,2023-06-06 13:38:00,2023-06-08 13:38:00
623,3505,Interrapidisimo,11052.0,8,2023-06-13 13:57:00,2023-06-11 13:57:00
624,2466,Coordinadora,19061.0,3,2023-06-08 18:29:00,2023-06-07 18:29:00
625,4763,DHL,9202.0,6,2023-06-12 08:08:00,2023-06-11 08:08:00
626,2753,DHL,33944.0,1,2023-06-07 09:52:00,2023-06-06 09:52:00
627,4397,Servientrega,2835.0,4,2023-06-10 11:43:00,2023-06-12 11:43:00
628,4769,Interrapidisimo,16277.0,8,2023-06-14 12:34:00,2023-06-13 12:34:00
629,1670,Interrapidisimo,16335.0,4,2023-06-10 19:04:00,2023-06-13 19:04:00
630,4157,DHL,24564.0,7,2023-06-13 20:00:00,2023-06-14 20:00:00
631,4871,DHL,8391.0,2,2023-06-08 22:23:00,2023-06-10 22:23:00
632,4546,Envía,107.0,2,2023-06-09 10:43:00,2023-06-07 10:43:00
