id_log,proceso,estado,timestamp,registros_procesados
452,CargaOrdenes,Éxito,2026-01-23 08:49:40,12
453,CargaOrdenes,Éxito,2026-01-17 01:31:37,25
454,CargaOrdenes,Éxito,2026-01-06 03:18:14,17
455,CargaOrdenes,Reintento,2026-01-30 17:41:24,27
456,CargaOrdenes,Éxito,2026-01-06 22:06:54,97
457,CargaOrdenes,Éxito,2026-01-03 17:26:19,76
458,CargaOrdenes,Éxito,2026-01-07 17:36:52,29
459,CargaOrdenes,Éxito,2026-01-10 16:27:33,18
460,CargaOrdenes,Éxito,2026-01-04 22:33:11,88
461,CargaOrdenes,Éxito,2026-01-10 00:12:37,34
462,CargaOrdenes,Éxito,2026-01-05 10:50:33,17
463,CargaOrdenes,Éxito,2026-01-05 10:42:19,53
464,CargaOrdenes,Éxito,2026-01-01 04:28:30,64
465,CargaOrdenes,Éxito,2026-01-22 00:26:45,80
466,CargaOrdenes,Éxito,2026-01-12 07:33:10,29
467,CargaOrdenes,Éxito,2026-01-11 04:55:22,58
468,CargaOrdenes,Éxito,2026-01-03 10:15:09,53
469,CargaOrdenes,Éxito,2026-01-04 20:31:17,53
470,CargaOrdenes,Éxito,2026-01-19 18:46:20,1
471,CargaOrdenes,Éxito,2026-01-16 13:17:55,56
472,CargaOrdenes,Éxito,2026-01-26 16:43:05,54
473,CargaOrdenes,Éxito,2026-01-10 08:26:24,93
474,CargaOrdenes,Éxito,2026-01-24 02:37:53,30
475,CargaOrdenes,Éxito,2026-01-10 13:52:15,34
476,CargaOrdenes,Éxito,2026-01-25 01:04:00,7
477,CargaOrdenes,Éxito,2026-01-30 09:24:34,93
478,CargaOrdenes,Éxito,2026-01-10 00:46:52,61
479,CargaOrdenes,Éxito,2026-01-23 18:40:11,17
480,CargaOrdenes,Éxito,2026-01-14 23:37:05,13
481,CargaOrdenes,Éxito,2026-01-29 17:30:39,47
482,CargaOrdenes,Éxito,2026-01-03 23:22:49,28
483,CargaOrdenes,Éxito,2026-01-22 11:34:08,80
484,CargaOrdenes,Éxito,2026-01-09 23:27:23,57
485,CargaOrdenes,Reintento,2026-01-25 15:22:43,31
486,CargaOrdenes,Éxito,2026-01-01 07:21:20,33
487,CargaOrdenes,Éxito,2026-01-04 20:41:31,6
488,CargaOrdenes,Éxito,2026-01-09 12:52:52,58
489,CargaOrdenes,Error,2026-01-10 14:21:39,54
490,CargaOrdenes,Reintento,2026-01-13 18:43:19,35
491,CargaOrdenes,Éxito,2026-01-07 23:38:50,46
492,CargaOrdenes,Éxito,2026-01-27 07:28:26,74
493,CargaOrdenes,Éxito,2026-01-28 22:25:45,27
494,CargaOrdenes,Éxito,2026-01-10 04:36:12,96
495,CargaOrdenes,Éxito,2026-01-07 00:28:56,55
496,CargaOrdenes,Éxito,2026-01-04 16:17:23,72
497,CargaOrdenes,Éxito,2026-01-10 03:16:01,39
498,CargaOrdenes,Éxito,2026-01-10 01:55:36,79
499,CargaOrdenes,Éxito,2026-01-16 14:27:52,19
500,CargaOrdenes,Éxito,2026-01-12 01:18:28,6
501,CargaOrdenes,Éxito,2026-01-08 21:14:13,18
502,CargaOrdenes,Éxito,2026-01-20 03:49:17,74
503,CargaOrdenes,Éxito,2026-01-29 18:05:20,17
504,CargaOrdenes,Éxito,2026-01-15 09:42:11,18
505,CargaOrdenes,Éxito,2026-01-30 04:51:40,6
506,CargaOrdenes,Éxito,2026-01-21 00:20:35,23
507,CargaOrdenes,Éxito,2026-01-25 14:17:42,56
508,CargaOrdenes,Éxito,2026-01-14 20:31:07,80
509,CargaOrdenes,Éxito,2026-01-11 14:17:21,51
510,CargaOrdenes,Éxito,2026-01-21 16:56:08,65
511,CargaOrdenes,Éxito,2026-01-13 04:22:39,36
512,CargaOrdenes,Éxito,2026-01-17 17:40:24,12
513,CargaOrdenes,Éxito,2026-01-12 16:31:05,24
514,CargaOrdenes,Éxito,2026-01-26 18:08:11,42
515,CargaOrdenes,Éxito,2026-01-01 08:08:09,56
516,CargaOrdenes,Éxito,2026-01-13 05:12:52,37
517,CargaOrdenes,Éxito,2026-01-14 15:54:43,82
518,CargaOrdenes,Éxito,2026-01-08 19:53:10,43
519,CargaOrdenes,Éxito,2026-01-04 03:19:35,12
520,CargaOrdenes,Éxito,2026-01-03 23:47:31,32
521,CargaOrdenes,Éxito,2026-01-04 01:08:50,85
522,CargaOrdenes,Éxito,2026-01-24 23:27:43,71
523,CargaOrdenes,Éxito,2026-01-17 17:02:56,37
524,CargaOrdenes,Éxito,2026-01-03 22:22:32,5
525,CargaOrdenes,Éxito,2026-01-21 21:05:48,89
526,CargaOrdenes,Éxito,2026-01-04 21:09:01,51
527,CargaOrdenes,Éxito,2026-01-22 15:32:54,60
528,CargaOrdenes,Éxito,2026-01-01 13:58:47,49
529,CargaOrdenes,Éxito,2026-01-05 06:47:50,68
530,CargaOrdenes,Éxito,2026-01-16 10:57:38,91
531,CargaOrdenes,Éxito,2026-01-29 13:13:52,28
532,CargaOrdenes,Éxito,2026-01-18 13:09:16,3
533,CargaOrdenes,Éxito,2026-01-30 09:27:59,6
534,CargaOrdenes,Éxito,2026-01-04 04:45:15,45
535,CargaOrdenes,Éxito,2026-01-28 15:10:02,2
536,CargaOrdenes,Éxito,2026-01-13 17:45:41,10
537,CargaOrdenes,Éxito,2026-01-16 11:44:11,89
538,CargaOrdenes,Éxito,2026-01-22 21:12:17,96
539,CargaOrdenes,Éxito,2026-01-18 09:13:52,92
540,CargaOrdenes,Éxito,2026-01-24 07:45:48,69
541,CargaOrdenes,Éxito,2026-01-18 23:35:52,2
542,CargaOrdenes,Éxito,2026-01-25 06:11:12,55
543,CargaOrdenes,Éxito,2026-01-15 13:48:47,40
544,CargaOrdenes,Éxito,2026-01-24 17:49:41,11
545,CargaOrdenes,Éxito,2026-01-16 05:13:28,43
546,CargaOrdenes,Éxito,2026-01-27 12:02:21,12
547,CargaOrdenes,Éxito,2026-01-10 05:41:53,32
548,CargaOrdenes,Éxito,2026-01-12 01:46:09,72
549,CargaOrdenes,Éxito,2026-01-29 12:10:17,76
550,CargaOrdenes,Éxito,2026-01-09 06:42:30,27
551,CargaOrdenes,Éxito,2026-01-03 01:44:54,76
552,CargaOrdenes,Error,2026-01-18 03:09:08,60
553,CargaOrdenes,Éxito,2026-01-20 21:22:22,63
554,CargaOrdenes,Éxito,2026-01-23 13:41:59,88
555,CargaOrdenes,Éxito,2026-01-23 09:50:59,96
556,CargaOrdenes,Error,2026-01-16 17:54:57,32
557,CargaOrdenes,Éxito,2026-01-20 13:48:38,96
558,CargaOrdenes,Éxito,2026-01-23 12:09:39,52
559,CargaOrdenes,Éxito,2026-01-23 13:03:23,30
560,CargaOrdenes,Éxito,2026-01-22 22:49:25,92
561,CargaOrdenes,Éxito,2026-01-08 09:53:26,25
562,CargaOrdenes,Error,2026-01-07 21:32:18,94
563,CargaOrdenes,Éxito,2026-01-19 17:12:53,14
564,CargaOrdenes,Éxito,2026-01-21 08:51:58,61
565,CargaOrdenes,Reintento,2026-01-02 04:31:15,49
566,CargaOrdenes,Éxito,2026-01-07 18:27:00,76
567,CargaOrdenes,Éxito,2026-01-16 09:00:34,72
568,CargaOrdenes,Éxito,2026-01-19 12:25:48,48
569,CargaOrdenes,Éxito,2026-01-08 06:02:41,49
570,CargaOrdenes,Éxito,2026-01-20 09:21:21,54
571,CargaOrdenes,Éxito,2026-01-18 18:04:59,74
572,CargaOrdenes,Éxito,2026-01-01 16:15:11,93
573,CargaOrdenes,Éxito,2026-01-22 02:05:27,79
574,CargaOrdenes,Éxito,2026-01-09 09:18:11,80
575,CargaOrdenes,Éxito,2026-01-08 07:58:22,24
576,CargaOrdenes,Éxito,2026-01-29 18:49:18,16
577,CargaOrdenes,Éxito,2026-01-09 22:16:12,31
578,CargaOrdenes,Error,2026-01-11 12:48:57,32
579,CargaOrdenes,Éxito,2026-01-05 14:30:13,30
580,CargaOrdenes,Éxito,2026-01-01 19:05:41,85
581,CargaOrdenes,Éxito,2026-01-19 23:53:16,45
582,CargaOrdenes,Éxito,2026-01-23 22:15:20,91
583,CargaOrdenes,Éxito,2026-01-08 06:38:45,25
584,CargaOrdenes,Éxito,2026-01-14 03:36:35,49
585,CargaOrdenes,Éxito,2026-01-17 09:00:02,56
586,CargaOrdenes,Éxito,2026-01-10 14:24:10,1
587,CargaOrdenes,Éxito,2026-01-02 01:15:35,14
588,CargaOrdenes,Éxito,2026-01-25 03:25:21,85
589,CargaOrdenes,Éxito,2026-01-20 00:58:59,44
590,CargaOrdenes,Éxito,2026-01-08 16:27:06,36
591,CargaOrdenes,Éxito,2026-01-15 17:37:44,59
592,CargaOrdenes,Éxito,2026-01-27 16:00:51,96
593,CargaOrdenes,Éxito,2026-01-14 11:30:30,36
594,CargaOrdenes,Éxito,2026-01-12 01:20:07,44
595,CargaOrdenes,Éxito,2026-01-10 05:18:11,90
596,CargaOrdenes,Éxito,2026-01-24 14:51:14,43
597,CargaOrdenes,Éxito,2026-01-30 11:00:08,72
598,CargaOrdenes,Éxito,2026-01-25 05:32:11,30
599,CargaOrdenes,Éxito,2026-01-22 00:18:50,75
600,CargaOrdenes,Éxito,2026-01-22 02:56:13,32
601,CargaOrdenes,Éxito,2026-01-08 18:12:16,59
602,CargaOrdenes,Éxito,2026-01-24 15:47:41,29
603,CargaOrdenes,Éxito,2026-01-03 21:37:33,95
604,CargaOrdenes,Éxito,2026-01-18 03:42:18,90
605,CargaOrdenes,Éxito,2026-01-06 03:30:44,13
606,CargaOrdenes,Éxito,2026-01-04 05:57:04,4
607,CargaOrdenes,Éxito,2026-01-16 16:39:05,97
608,CargaOrdenes,Éxito,2026-01-24 03:23:45,9
609,CargaOrdenes,Éxito,2026-01-30 12:09:32,58
610,CargaOrdenes,Éxito,2026-01-15 01:05:03,32
611,CargaOrdenes,Éxito,2026-01-07 20:50:00,47
612,CargaOrdenes,Éxito,2026-01-12 09:58:20,61
613,CargaOrdenes,Éxito,2026-01-26 04:24:08,61
614,CargaOrdenes,Éxito,2026-01-24 23:49:17,36
615,CargaOrdenes,Éxito,2026-01-11 12:07:43,81
616,CargaOrdenes,Éxito,2026-01-21 05:04:39,39
617,CargaOrdenes,Éxito,2026-01-24 19:28:54,45
618,CargaOrdenes,Éxito,2026-01-01 15:06:30,28
619,CargaOrdenes,Éxito,2026-01-15 22:51:17,83
620,CargaOrdenes,Éxito,2026-01-08 16:47:06,10
621,CargaOrdenes,Éxito,2026-01-17 10:28:29,91
622,CargaOrdenes,Éxito,2026-01-16 01:53:20,13
623,CargaOrdenes,Éxito,2026-01-21 19:49:05,45
624,CargaOrdenes,Éxito,2026-01-30 16:35:48,86
625,CargaOrdenes,Éxito,2026-01-06 21:57:44,46
626,CargaOrdenes,Éxito,2026-01-30 02:01:13,33
627,CargaOrdenes,Reintento,2026-01-07 06:47:40,90
628,CargaOrdenes,Éxito,2026-01-26 17:04:17,24
629,CargaOrdenes,Éxito,2026-01-14 16:26:02,81
630,CargaOrdenes,Éxito,2026-01-17 13:24:25,14
631,CargaOrdenes,Éxito,2026-01-19 02:59:23,36
632,CargaOrdenes,Éxito,2026-01-07 05:17:10,22
633,CargaOrdenes,Éxito,2026-01-18 22:34:38,57
634,CargaOrdenes,Éxito,2026-01-28 10:39:16,80
635,CargaOrdenes,Éxito,2026-01-23 23:41:39,17
636,CargaOrdenes,Éxito,2026-01-04 01:32:45,40
637,CargaOrdenes,Éxito,2026-01-01 20:38:00,95
638,CargaOrdenes,Éxito,2026-01-22 16:53:01,69
639,CargaOrdenes,Éxito,2026-01-18 23:05:28,52
640,CargaOrdenes,Éxito,2026-01-21 05:50:27,15
641,CargaOrdenes,Éxito,2026-01-12 22:44:19,12
642,CargaOrdenes,Éxito,2026-01-11 04:02:02,44
643,CargaOrdenes,Éxito,2026-01-16 20:03:04,30
644,CargaOrdenes,Éxito,2026-01-12 07:58:31,54
645,CargaOrdenes,Éxito,2026-01-16 04:07:55,6
646,CargaOrdenes,Éxito,2026-01-24 02:47:55,75
647,CargaOrdenes,Éxito,2026-01-14 14:50:33,94
648,CargaOrdenes,Éxito,2026-01-27 22:37:00,70
649,CargaOrdenes,Éxito,2026-01-17 13:00:39,75
650,CargaOrdenes,Reintento,2026-01-29 00:30:35,47
651,CargaOrdenes,Éxito,2026-01-17 01:42:49,70
652,CargaOrdenes,Error,2026-01-10 10:27:59,67
653,CargaOrdenes,Éxito,2026-01-07 04:07:13,58
654,CargaOrdenes,Éxito,2026-01-16 14:57:44,67
655,CargaOrdenes,Éxito,2026-01-28 18:44:55,61
656,CargaOrdenes,Éxito,2026-01-12 02:43:08,14
657,CargaOrdenes,Éxito,2026-01-29 18:42:09,21
658,CargaOrdenes,Éxito,2026-01-30 13:59:14,40
659,CargaOrdenes,Éxito,2026-01-12 12:08:45,37
660,CargaOrdenes,Éxito,2026-01-13 02:13:17,1
661,CargaOrdenes,Éxito,2026-01-24 17:14:46,47
662,CargaOrdenes,Éxito,2026-01-28 08:17:23,29
663,CargaOrdenes,Éxito,2026-01-23 19:18:04,87
664,CargaOrdenes,Éxito,2026-01-01 22:35:58,65
665,CargaOrdenes,Éxito,2026-01-16 05:12:26,71
666,CargaOrdenes,Éxito,2026-01-25 19:18:43,59
667,CargaOrdenes,Éxito,2026-01-05 15:21:42,43
668,CargaOrdenes,Éxito,2026-01-19 15:33:33,5
669,CargaOrdenes,Éxito,2026-01-08 04:50:47,65
670,CargaOrdenes,Éxito,2026-01-16 14:45:18,43
671,CargaOrdenes,Éxito,2026-01-04 22:43:49,55
672,CargaOrdenes,Éxito,2026-01-26 16:36:14,82
673,CargaOrdenes,Éxito,2026-01-24 19:59:13,35
674,CargaOrdenes,Éxito,2026-01-23 11:04:19,41
675,CargaOrdenes,Éxito,2026-01-30 06:04:46,41
676,CargaOrdenes,Éxito,2026-01-13 21:55:15,95
677,CargaOrdenes,Reintento,2026-01-04 05:58:25,3
678,CargaOrdenes,Éxito,2026-01-22 19:41:16,79
679,CargaOrdenes,Éxito,2026-01-19 21:53:22,55
680,CargaOrdenes,Éxito,2026-01-10 09:04:22,68
681,CargaOrdenes,Éxito,2026-01-14 09:48:30,88
682,CargaOrdenes,Éxito,2026-01-07 22:42:15,53
683,CargaOrdenes,Éxito,2026-01-18 15:50:14,53
684,CargaOrdenes,Error,2026-01-03 20:45:53,85
685,CargaOrdenes,Error,2026-01-23 23:57:18,73
686,CargaOrdenes,Éxito,2026-01-12 23:17:35,95
687,CargaOrdenes,Éxito,2026-01-11 20:12:07,5
688,CargaOrdenes,Éxito,2026-01-01 03:33:26,40
689,CargaOrdenes,Éxito,2026-01-16 21:13:56,75
690,CargaOrdenes,Éxito,2026-01-18 06:58:00,2
691,CargaOrdenes,Éxito,2026-01-24 10:12:54,77
692,CargaOrdenes,Éxito,2026-01-28 06:38:06,49
693,CargaOrdenes,Éxito,2026-01-08 02:14:32,72
694,CargaOrdenes,Éxito,2026-01-14 05:47:08,52
695,CargaOrdenes,Éxito,2026-01-16 12:52:06,64
696,CargaOrdenes,Éxito,2026-01-24 12:42:49,63
697,CargaOrdenes,Éxito,2026-01-16 06:01:57,38
698,CargaOrdenes,Éxito,2026-01-30 08:36:33,44
699,CargaOrdenes,Éxito,2026-01-27 00:50:47,41
700,CargaOrdenes,Éxito,2026-01-10 17:05:05,15
701,CargaOrdenes,Éxito,2026-01-10 03:15:47,69
702,CargaOrdenes,Éxito,2026-01-30 00:14:22,13
703,CargaOrdenes,Éxito,2026-01-30 08:58:15,23
704,CargaOrdenes,Éxito,2026-01-06 20:13:56,21
705,CargaOrdenes,Éxito,2026-01-15 08:25:18,91
706,CargaOrdenes,Éxito,2026-01-03 22:33:39,30
707,CargaOrdenes,Éxito,2026-01-10 11:07:30,32
708,CargaOrdenes,Error,2026-01-26 09:55:27,14
709,CargaOrdenes,Éxito,2026-01-25 11:21:11,78
710,CargaOrdenes,Éxito,2026-01-14 17:05:07,13
711,CargaOrdenes,Éxito,2026-01-13 01:12:17,66
712,CargaOrdenes,Éxito,2026-01-19 06:04:55,90
713,CargaOrdenes,Éxito,2026-01-21 12:49:14,40
714,CargaOrdenes,Error,2026-01-01 12:42:56,33
715,CargaOrdenes,Éxito,2026-01-15 11:24:05,9
716,CargaOrdenes,Éxito,2026-01-13 16:04:22,8
717,CargaOrdenes,Éxito,2026-01-10 21:57:24,53
718,CargaOrdenes,Error,2026-01-07 23:50:29,18
719,CargaOrdenes,Éxito,2026-01-15 08:59:07,66
720,CargaOrdenes,Éxito,2026-01-02 05:27:27,47
721,CargaOrdenes,Éxito,2026-01-02 09:34:45,97
722,CargaOrdenes,Éxito,2026-01-21 10:59:37,42
723,CargaOrdenes,Éxito,2026-01-04 19:42:12,87
724,CargaOrdenes,Éxito,2026-01-18 21:29:13,16
725,CargaOrdenes,Éxito,2026-01-23 13:41:37,69
726,CargaOrdenes,Éxito,2026-01-08 03:59:01,85
727,CargaOrdenes,Éxito,2026-01-22 16:25:33,51
728,CargaOrdenes,Éxito,2026-01-19 13:05:05,9
729,CargaOrdenes,Éxito,2026-01-27 22:55:47,19
730,CargaOrdenes,Éxito,2026-01-08 14:53:35,27
731,CargaOrdenes,Éxito,2026-01-29 19:52:46,60
732,CargaOrdenes,Éxito,2026-01-22 13:27:35,99
733,CargaOrdenes,Éxito,2026-01-16 05:56:16,96
734,CargaOrdenes,Éxito,2026-01-06 05:31:54,27
735,CargaOrdenes,Éxito,2026-01-14 06:42:40,60
736,CargaOrdenes,Éxito,2026-01-23 03:12:44,96
737,CargaOrdenes,Éxito,2026-01-14 09:30:15,59
738,CargaOrdenes,Éxito,2026-01-10 14:25:52,92
739,CargaOrdenes,Éxito,2026-01-30 10:40:23,62
740,CargaOrdenes,Éxito,2026-01-23 00:10:18,68
741,CargaOrdenes,Éxito,2026-01-14 19:46:21,33
742,CargaOrdenes,Éxito,2026-01-08 21:47:36,82
743,CargaOrdenes,Éxito,2026-01-29 11:17:56,46
744,CargaOrdenes,Éxito,2026-01-07 05:45:17,76
745,CargaOrdenes,Éxito,2026-01-16 16:05:36,57
746,CargaOrdenes,Éxito,2026-01-01 19:45:19,49
747,CargaOrdenes,Éxito,2026-01-07 00:22:16,46
748,CargaOrdenes,Éxito,2026-01-03 13:04:40,47
749,CargaOrdenes,Éxito,2026-01-16 20:26:39,47
750,CargaOrdenes,Éxito,2026-01-27 19:47:48,81
751,CargaOrdenes,Éxito,2026-01-24 03:51:48,32
752,CargaOrdenes,Éxito,2026-01-18 21:42:31,50
753,CargaOrdenes,Error,2026-01-07 21:09:14,89
754,CargaOrdenes,Éxito,2026-01-16 07:18:52,31
755,CargaOrdenes,Éxito,2026-01-19 04:56:25,85
756,CargaOrdenes,Éxito,2026-01-27 16:56:40,28
757,CargaOrdenes,Éxito,2026-01-02 05:40:09,96
758,CargaOrdenes,Éxito,2026-01-22 01:56:56,6
759,CargaOrdenes,Éxito,2026-01-16 17:21:08,65
760,CargaOrdenes,Éxito,2026-01-20 04:50:05,62
761,CargaOrdenes,Éxito,2026-01-09 15:22:59,2
762,CargaOrdenes,Éxito,2026-01-16 20:31:43,16
763,CargaOrdenes,Éxito,2026-01-30 18:17:32,98
764,CargaOrdenes,Éxito,2026-01-02 16:14:06,46
765,CargaOrdenes,Éxito,2026-01-14 17:36:46,7
766,CargaOrdenes,Éxito,2026-01-16 17:30:13,88
767,CargaOrdenes,Éxito,2026-01-28 10:59:29,71
768,CargaOrdenes,Éxito,2026-01-28 14:23:06,71
769,CargaOrdenes,Error,2026-01-02 21:52:57,12
770,CargaOrdenes,Éxito,2026-01-25 20:11:00,6
771,CargaOrdenes,Éxito,2026-01-03 17:04:50,32
772,CargaOrdenes,Éxito,2026-01-07 09:38:09,48
773,CargaOrdenes,Éxito,2026-01-25 02:40:12,60
774,CargaOrdenes,Éxito,2026-01-04 02:25:23,28
775,CargaOrdenes,Éxito,2026-01-04 07:06:10,85
776,CargaOrdenes,Error,2026-01-07 19:00:31,17
777,CargaOrdenes,Éxito,2026-01-08 08:35:30,51
778,CargaOrdenes,Éxito,2026-01-05 23:08:01,24
779,CargaOrdenes,Éxito,2026-01-26 09:05:00,16
780,CargaOrdenes,Éxito,2026-01-08 22:21:12,10
781,CargaOrdenes,Éxito,2026-01-12 09:48:38,14
782,CargaOrdenes,Éxito,2026-01-05 11:01:26,62
783,CargaOrdenes,Éxito,2026-01-18 11:47:58,37
784,CargaOrdenes,Éxito,2026-01-18 08:01:46,81
785,CargaOrdenes,Éxito,2026-01-17 09:58:57,90
786,CargaOrdenes,Éxito,2026-01-04 22:33:24,74
787,CargaOrdenes,Éxito,2026-01-21 00:45:45,63
788,CargaOrdenes,Éxito,2026-01-17 16:17:30,62
789,CargaOrdenes,Éxito,2026-01-04 09:03:45,29
790,CargaOrdenes,Éxito,2026-01-24 21:45:08,47
791,CargaOrdenes,Éxito,2026-01-20 10:41:09,45
792,CargaOrdenes,Éxito,2026-01-27 11:06:02,35
793,CargaOrdenes,Éxito,2026-01-04 00:24:37,5
794,CargaOrdenes,Éxito,2026-01-26 11:17:44,84
795,CargaOrdenes,Éxito,2026-01-21 05:05:10,22
796,CargaOrdenes,Éxito,2026-01-20 05:21:43,35
797,CargaOrdenes,Éxito,2026-01-08 12:34:10,73
798,CargaOrdenes,Éxito,2026-01-27 14:34:47,20
799,CargaOrdenes,Éxito,2026-01-05 08:14:39,72
800,CargaOrdenes,Éxito,2026-01-11 01:28:08,53
801,CargaOrdenes,Éxito,2026-01-22 18:32:17,72
802,CargaOrdenes,Éxito,2026-01-08 17:19:07,36
803,CargaOrdenes,Éxito,2026-01-06 14:16:29,91
804,CargaOrdenes,Éxito,2026-01-13 15:48:04,96
805,CargaOrdenes,Éxito,2026-01-12 00:56:08,18
806,CargaOrdenes,Éxito,2026-01-12 14:45:51,62
807,CargaOrdenes,Éxito,2026-01-03 17:50:37,11
808,CargaOrdenes,Error,2026-01-28 01:44:58,14
809,CargaOrdenes,Éxito,2026-01-02 04:13:27,18
810,CargaOrdenes,Éxito,2026-01-03 13:08:50,76
811,CargaOrdenes,Éxito,2026-01-11 22:44:58,54
812,CargaOrdenes,Éxito,2026-01-24 05:43:04,81
813,CargaOrdenes,Éxito,2026-01-03 01:23:36,28
814,CargaOrdenes,Éxito,2026-01-03 01:08:18,50
815,CargaOrdenes,Éxito,2026-01-11 15:09:16,95
816,CargaOrdenes,Éxito,2026-01-12 07:04:30,33
817,CargaOrdenes,Éxito,2026-01-08 09:49:39,3
818,CargaOrdenes,Éxito,2026-01-07 16:24:02,77
819,CargaOrdenes,Éxito,2026-01-25 07:13:20,90
820,CargaOrdenes,Éxito,2026-01-16 12:11:48,10
821,CargaOrdenes,Éxito,2026-01-16 16:15:51,99
822,CargaOrdenes,Éxito,2026-01-19 19:29:58,30
823,CargaOrdenes,Éxito,2026-01-20 05:09:02,20
824,CargaOrdenes,Éxito,2026-01-01 22:26:04,47
825,CargaOrdenes,Éxito,2026-01-25 18:28:50,37
826,CargaOrdenes,Éxito,2026-01-15 01:27:15,56
827,CargaOrdenes,Reintento,2026-01-24 21:29:10,74
828,CargaOrdenes,Éxito,2026-01-02 03:23:41,50
829,CargaOrdenes,Éxito,2026-01-21 03:26:19,36
830,CargaOrdenes,Éxito,2026-01-27 16:49:57,42
831,CargaOrdenes,Éxito,2026-01-04 07:10:51,62
832,CargaOrdenes,Éxito,2026-01-02 22:45:17,27
833,CargaOrdenes,Éxito,2026-01-10 17:09:42,99
834,CargaOrdenes,Éxito,2026-01-29 15:00:49,48
835,CargaOrdenes,Éxito,2026-01-02 17:56:58,1
836,CargaOrdenes,Éxito,2026-01-11 03:18:44,6
837,CargaOrdenes,Éxito,2026-01-12 03:23:37,26
838,CargaOrdenes,Éxito,2026-01-29 06:56:25,68
839,CargaOrdenes,Éxito,2026-01-24 20:35:53,87
840,CargaOrdenes,Éxito,2026-01-01 08:19:59,14
841,CargaOrdenes,Éxito,2026-01-17 23:03:32,75
842,CargaOrdenes,Éxito,2026-01-04 21:56:15,31
843,CargaOrdenes,Éxito,2026-01-29 05:35:36,59
844,CargaOrdenes,Éxito,2026-01-18 20:53:19,30
845,CargaOrdenes,Éxito,2026-01-25 17:12:04,30
846,CargaOrdenes,Éxito,2026-01-08 23:16:57,14
847,CargaOrdenes,Éxito,2026-01-20 06:44:59,26
848,CargaOrdenes,Éxito,2026-01-11 07:54:17,94
849,CargaOrdenes,Éxito,2026-01-08 09:23:27,7
850,CargaOrdenes,Éxito,2026-01-27 00:45:11,53
851,CargaOrdenes,Error,2026-01-01 08:33:47,52
852,CargaOrdenes,Éxito,2026-01-14 15:52:29,61
853,CargaOrdenes,Éxito,2026-01-13 21:30:03,64
854,CargaOrdenes,Éxito,2026-01-28 00:05:34,11
855,CargaOrdenes,Éxito,2026-01-19 04:05:30,93
856,CargaOrdenes,Éxito,2026-01-25 19:13:04,21
857,CargaOrdenes,Error,2026-01-19 20:32:30,94
858,CargaOrdenes,Éxito,2026-01-08 18:15:15,19
859,CargaOrdenes,Éxito,2026-01-10 18:51:52,47
860,CargaOrdenes,Éxito,2026-01-30 11:55:36,55
861,CargaOrdenes,Éxito,2026-01-13 10:35:08,28
862,CargaOrdenes,Éxito,2026-01-17 05:42:14,29
863,CargaOrdenes,Éxito,2026-01-10 12:05:29,90
864,CargaOrdenes,Éxito,2026-01-16 21:03:01,65
865,CargaOrdenes,Éxito,2026-01-13 15:19:12,75
866,CargaOrdenes,Éxito,2026-01-20 01:26:59,75
867,CargaOrdenes,Éxito,2026-01-06 18:50:25,93
868,CargaOrdenes,Éxito,2026-01-14 20:29:37,46
869,CargaOrdenes,Éxito,2026-01-22 22:12:36,40
870,CargaOrdenes,Éxito,2026-01-02 09:34:29,71
871,CargaOrdenes,Éxito,2026-01-22 15:05:44,52
872,CargaOrdenes,Éxito,2026-01-30 06:58:28,21
873,CargaOrdenes,Reintento,2026-01-25 20:17:46,3
874,CargaOrdenes,Error,2026-01-20 16:39:50,87
875,CargaOrdenes,Éxito,2026-01-10 22:21:52,61
876,CargaOrdenes,Éxito,2026-01-09 23:20:41,2
877,CargaOrdenes,Éxito,2026-01-06 11:17:50,30
878,CargaOrdenes,Éxito,2026-01-03 00:32:15,93
879,CargaOrdenes,Éxito,2026-01-19 19:24:51,22
880,CargaOrdenes,Éxito,2026-01-06 04:20:56,51
881,CargaOrdenes,Éxito,2026-01-10 23:31:18,73
882,CargaOrdenes,Éxito,2026-01-10 17:10:59,8
883,CargaOrdenes,Éxito,2026-01-28 16:20:21,12
884,CargaOrdenes,Éxito,2026-01-15 11:54:20,57
885,CargaOrdenes,Éxito,2026-01-11 09:43:37,82
886,CargaOrdenes,Éxito,2026-01-29 19:11:45,97
887,CargaOrdenes,Éxito,2026-01-15 17:27:08,22
888,CargaOrdenes,Éxito,2026-01-18 12:31:25,50
889,CargaOrdenes,Éxito,2026-01-23 12:20:33,61
890,CargaOrdenes,Éxito,2026-01-03 15:20:34,16
891,CargaOrdenes,Éxito,2026-01-12 03:44:53,37
892,CargaOrdenes,Éxito,2026-01-28 12:25:26,80
893,CargaOrdenes,Éxito,2026-01-13 05:59:19,73
894,CargaOrdenes,Éxito,2026-01-11 12:35:50,70
895,CargaOrdenes,Éxito,2026-01-25 19:28:26,7
896,CargaOrdenes,Éxito,2026-01-02 03:44:36,25
897,CargaOrdenes,Éxito,2026-01-16 01:03:41,85
898,CargaOrdenes,Reintento,2026-01-01 14:24:03,71
899,CargaOrdenes,Éxito,2026-01-11 12:09:06,62
900,CargaOrdenes,Éxito,2026-01-09 18:47:09,78
901,CargaOrdenes,Éxito,2026-01-17 05:03:32,43
902,CargaOrdenes,Éxito,2026-01-11 00:25:05,42
903,CargaOrdenes,Éxito,2026-01-25 06:04:03,19
