id_detalle,id_orden,id_producto,id_cliente,id_empleado,id_tienda,id_metodo_pago,id_tiempo,cantidad,precio_unitario,descuento,subtotal,fecha_orden,estado
278,346,77,482,11,18,2,16,2,2907626.0,0.1,5233727,2023-01-16 11:19:00,Completada
279,346,55,482,11,18,2,16,3,2711825.0,0.2,6508380,2023-01-16 11:19:00,Completada
280,1363,17,78,3,13,4,16,4,4988725.0,0.0,19954900,2023-01-16 16:42:00,Pendiente
281,1363,49,78,3,13,4,16,1,1993884.0,0.15,1694801,2023-01-16 16:42:00,Pendiente
282,1363,61,78,3,13,4,16,2,1311538.0,0.0,2623076,2023-01-16 16:42:00,Pendiente
283,1363,62,78,3,13,4,16,3,4981306.0,0.0,14943918,2023-01-16 16:42:00,Pendiente
284,1363,33,78,3,13,4,16,3,2356800.0,0.0,7070400,2023-01-16 16:42:00,Pendiente
285,1363,16,78,3,13,4,16,1,748954.0,0.0,748954,2023-01-16 16:42:00,Pendiente
286,1363,43,78,3,13,4,16,3,1109003.0,0.0,3327009,2023-01-16 16:42:00,Pendiente
287,2391,19,221,8,1,2,16,4,4883309.0,0.0,19533236,2023-01-16 17:31:00,Completada
288,2391,48,221,8,1,2,16,3,4703211.0,0.0,14109633,2023-01-16 17:31:00,Completada
289,4904,68,220,22,17,5,16,2,3504786.0,0.0,7009572,2023-01-16 17:37:00,Completada
290,4904,21,220,22,17,5,16,2,174923.0,0.05,332354,2023-01-16 17:37:00,Completada
291,4904,55,220,22,17,5,16,3,2711825.0,0.1,7321928,2023-01-16 17:37:00,Completada
292,4904,34,220,22,17,5,16,4,4917281.0,0.0,19669124,2023-01-16 17:37:00,Completada
293,4904,61,220,22,17,5,16,4,1311538.0,0.0,5246152,2023-01-16 17:37:00,Completada
294,4904,51,220,22,17,5,16,4,4190173.0,0.0,16760692,2023-01-16 17:37:00,Completada
295,4904,57,220,22,17,5,16,4,1150465.0,0.0,4601860,2023-01-16 17:37:00,Completada
296,4904,38,220,22,17,5,16,2,762081.0,0.0,1524162,2023-01-16 17:37:00,Completada
297,3126,36,107,12,17,3,17,3,4083995.0,0.15,10414187,2023-01-17 09:40:00,Completada
298,4278,55,217,2,8,2,17,4,2711825.0,0.1,9762570,2023-01-17 10:54:00,Completada
299,4278,16,217,2,8,2,17,3,748954.0,0.0,2246862,2023-01-17 10:54:00,Completada
300,4278,50,217,2,8,2,17,3,2593579.0,0.2,6224590,2023-01-17 10:54:00,Completada
301,4278,2,217,2,8,2,17,4,2675106.0,0.1,9630382,2023-01-17 10:54:00,Completada
302,4278,34,217,2,8,2,17,3,4917281.0,0.0,14751843,2023-01-17 10:54:00,Completada
303,1942,56,481,23,17,4,17,4,3481964.0,0.0,13927856,2023-01-17 11:05:00,Completada
304,1942,15,481,23,17,4,17,1,3564230.0,0.0,3564230,2023-01-17 11:05:00,Completada
305,1942,57,481,23,17,4,17,1,1150465.0,0.05,1092942,2023-01-17 11:05:00,Completada
306,1942,35,481,23,17,4,17,1,2000134.0,0.0,2000134,2023-01-17 11:05:00,Completada
307,1942,29,481,23,17,4,17,2,413458.0,0.1,744224,2023-01-17 11:05:00,Completada
308,1942,24,481,23,17,4,17,3,3406720.0,0.15,8687136,2023-01-17 11:05:00,Completada
309,4951,27,210,3,14,5,17,2,2768937.0,0.0,5537874,2023-01-17 11:08:00,Completada
310,4951,47,210,3,14,5,17,2,489921.0,0.05,930850,2023-01-17 11:08:00,Completada
311,4951,16,210,3,14,5,17,4,748954.0,0.0,2995816,2023-01-17 11:08:00,Completada
312,4951,68,210,3,14,5,17,4,3504786.0,0.0,14019144,2023-01-17 11:08:00,Completada
313,4951,7,210,3,14,5,17,1,849772.0,0.0,849772,2023-01-17 11:08:00,Completada
314,4012,2,149,19,7,5,17,3,2675106.0,0.0,8025318,2023-01-17 14:30:00,Completada
315,4012,62,149,19,7,5,17,1,4981306.0,0.15,4234110,2023-01-17 14:30:00,Completada
316,2367,21,48,3,8,5,17,2,174923.0,0.1,314861,2023-01-17 17:32:00,Completada
317,2367,57,48,3,8,5,17,2,1150465.0,0.0,2300930,2023-01-17 17:32:00,Completada
318,2367,28,48,3,8,5,17,2,2967557.0,0.05,5638358,2023-01-17 17:32:00,Completada
319,2367,79,48,3,8,5,17,3,4701266.0,0.05,13398608,2023-01-17 17:32:00,Completada
320,2367,1,48,3,8,5,17,2,831633.0,0.0,1663266,2023-01-17 17:32:00,Completada
321,596,34,195,14,16,5,17,3,4917281.0,0.0,14751843,2023-01-17 21:06:00,Completada
322,596,80,195,14,16,5,17,4,4868583.0,0.05,18500615,2023-01-17 21:06:00,Completada
323,596,70,195,14,16,5,17,1,4283058.0,0.0,4283058,2023-01-17 21:06:00,Completada
324,596,23,195,14,16,5,17,4,3175413.0,0.0,12701652,2023-01-17 21:06:00,Completada
325,596,52,195,14,16,5,17,3,3381694.0,0.0,10145082,2023-01-17 21:06:00,Completada
326,596,49,195,14,16,5,17,2,1993884.0,0.0,3987768,2023-01-17 21:06:00,Completada
327,596,37,195,14,16,5,17,1,3993742.0,0.0,3993742,2023-01-17 21:06:00,Completada
328,596,63,195,14,16,5,17,1,4827443.0,0.0,4827443,2023-01-17 21:06:00,Completada
329,3203,61,360,5,11,5,17,1,1311538.0,0.05,1245961,2023-01-17 21:17:00,Completada
330,3203,47,360,5,11,5,17,1,489921.0,0.15,416433,2023-01-17 21:17:00,Completada
331,3203,80,360,5,11,5,17,4,4868583.0,0.0,19474332,2023-01-17 21:17:00,Completada
332,3203,66,360,5,11,5,17,3,951648.0,0.0,2854944,2023-01-17 21:17:00,Completada
333,1839,23,118,19,5,4,18,1,3175413.0,0.0,3175413,2023-01-18 08:43:00,Completada
334,1839,74,118,19,5,4,18,2,4678819.0,0.0,9357638,2023-01-18 08:43:00,Completada
335,1839,36,118,19,5,4,18,2,4083995.0,0.0,8167990,2023-01-18 08:43:00,Completada
336,2111,14,150,8,7,3,18,2,3484558.0,0.0,6969116,2023-01-18 09:24:00,Completada
337,2111,66,150,8,7,3,18,2,951648.0,0.1,1712966,2023-01-18 09:24:00,Completada
338,2111,68,150,8,7,3,18,4,3504786.0,0.05,13318187,2023-01-18 09:24:00,Completada
339,2111,47,150,8,7,3,18,2,489921.0,0.0,979842,2023-01-18 09:24:00,Completada
340,2111,41,150,8,7,3,18,3,4293210.0,0.15,10947686,2023-01-18 09:24:00,Completada
341,2111,46,150,8,7,3,18,4,1749843.0,0.0,6999372,2023-01-18 09:24:00,Completada
342,2111,76,150,8,7,3,18,2,3348251.0,0.0,6696502,2023-01-18 09:24:00,Completada
343,3353,77,30,16,3,5,18,1,2907626.0,0.0,2907626,2023-01-18 09:29:00,Completada
344,3353,61,30,16,3,5,18,4,1311538.0,0.0,5246152,2023-01-18 09:29:00,Completada
345,3353,20,30,16,3,5,18,2,2061075.0,0.0,4122150,2023-01-18 09:29:00,Completada
346,3353,51,30,16,3,5,18,4,4190173.0,0.15,14246588,2023-01-18 09:29:00,Completada
347,3353,29,30,16,3,5,18,3,413458.0,0.0,1240374,2023-01-18 09:29:00,Completada
348,3353,55,30,16,3,5,18,4,2711825.0,0.0,10847300,2023-01-18 09:29:00,Completada
349,3353,39,30,16,3,5,18,1,2545912.0,0.0,2545912,2023-01-18 09:29:00,Completada
350,1355,44,46,11,1,5,18,2,3558636.0,0.0,7117272,2023-01-18 11:16:00,Devuelta
351,1355,25,46,11,1,5,18,4,2659364.0,0.1,9573710,2023-01-18 11:16:00,Devuelta
352,4232,65,11,4,18,5,18,3,4414355.0,0.0,13243065,2023-01-18 13:48:00,Completada
353,4582,60,280,23,20,6,18,1,2588013.0,0.0,2588013,2023-01-18 15:59:00,Completada
354,1046,42,325,11,4,1,18,2,1636535.0,0.1,2945763,2023-01-18 17:41:00,Devuelta
355,3983,59,150,4,4,5,19,4,4911020.0,0.0,19644080,2023-01-19 09:27:00,Completada
356,1594,69,477,23,10,1,19,4,4234839.0,0.15,14398453,2023-01-19 09:42:00,Completada
357,1594,46,477,23,10,1,19,2,1749843.0,0.05,3324702,2023-01-19 09:42:00,Completada
358,1594,71,477,23,10,1,19,2,2028496.0,0.0,4056992,2023-01-19 09:42:00,Completada
359,676,9,315,6,14,2,19,1,2794929.0,0.1,2515436,2023-01-19 12:36:00,Completada
360,676,37,315,6,14,2,19,1,3993742.0,0.15,3394681,2023-01-19 12:36:00,Completada
361,3849,67,302,11,11,2,19,1,1401568.0,0.0,1401568,2023-01-19 13:46:00,Completada
362,3849,21,302,11,11,2,19,3,174923.0,0.15,446054,2023-01-19 13:46:00,Completada
363,3849,37,302,11,11,2,19,3,3993742.0,0.05,11382165,2023-01-19 13:46:00,Completada
364,3849,38,302,11,11,2,19,1,762081.0,0.15,647769,2023-01-19 13:46:00,Completada
365,3849,26,302,11,11,2,19,1,2244438.0,0.0,2244438,2023-01-19 13:46:00,Completada
366,3849,46,302,11,11,2,19,1,1749843.0,0.0,1749843,2023-01-19 13:46:00,Completada
367,1353,50,122,24,8,4,19,4,2593579.0,0.0,10374316,2023-01-19 15:58:00,Completada
368,1353,74,122,24,8,4,19,2,4678819.0,0.15,7953992,2023-01-19 15:58:00,Completada
369,3815,40,290,14,3,2,19,4,3482106.0,0.15,11839160,2023-01-19 16:54:00,Completada
370,3815,9,290,14,3,2,19,2,2794929.0,0.05,5310365,2023-01-19 16:54:00,Completada
371,3815,17,290,14,3,2,19,3,4988725.0,0.1,13469558,2023-01-19 16:54:00,Completada
372,3815,39,290,14,3,2,19,3,2545912.0,0.0,7637736,2023-01-19 16:54:00,Completada
373,3815,18,290,14,3,2,19,1,1341237.0,0.05,1274175,2023-01-19 16:54:00,Completada
374,4080,4,129,24,15,2,19,3,3465256.0,0.15,8836403,2023-01-19 22:59:00,Completada
375,4080,12,129,24,15,2,19,1,1277038.0,0.1,1149334,2023-01-19 22:59:00,Completada
376,4080,1,129,24,15,2,19,2,831633.0,0.0,1663266,2023-01-19 22:59:00,Completada
377,4080,17,129,24,15,2,19,3,4988725.0,0.0,14966175,2023-01-19 22:59:00,Completada
378,4080,55,129,24,15,2,19,3,2711825.0,0.0,8135475,2023-01-19 22:59:00,Completada
379,4080,61,129,24,15,2,19,3,1311538.0,0.0,3934614,2023-01-19 22:59:00,Completada
380,4080,60,129,24,15,2,19,1,2588013.0,0.0,2588013,2023-01-19 22:59:00,Completada
381,1855,23,452,13,1,6,20,2,3175413.0,0.05,6033285,2023-01-20 10:26:00,Completada
382,1440,39,81,6,17,6,20,1,2545912.0,0.0,2545912,2023-01-20 12:26:00,Completada
383,1129,69,13,7,19,1,20,1,4234839.0,0.2,3387871,2023-01-20 13:00:00,Completada
384,1129,42,13,7,19,1,20,3,1636535.0,0.0,4909605,2023-01-20 13:00:00,Completada
385,3532,4,490,23,9,5,20,4,3465256.0,0.0,13861024,2023-01-20 15:51:00,Completada
386,3532,2,490,23,9,5,20,1,2675106.0,0.0,2675106,2023-01-20 15:51:00,Completada
387,3532,10,490,23,9,5,20,1,2025142.0,0.0,2025142,2023-01-20 15:51:00,Completada
388,3532,41,490,23,9,5,20,1,4293210.0,0.0,4293210,2023-01-20 15:51:00,Completada
389,3532,49,490,23,9,5,20,4,1993884.0,0.0,7975536,2023-01-20 15:51:00,Completada
390,3532,40,490,23,9,5,20,3,3482106.0,0.15,8879370,2023-01-20 15:51:00,Completada
391,3532,56,490,23,9,5,20,3,3481964.0,0.0,10445892,2023-01-20 15:51:00,Completada
392,3532,11,490,23,9,5,20,3,333812.0,0.15,851221,2023-01-20 15:51:00,Completada
393,4547,70,427,1,15,2,20,4,4283058.0,0.0,17132232,2023-01-20 17:22:00,Completada
394,4547,14,427,1,15,2,20,1,3484558.0,0.15,2961874,2023-01-20 17:22:00,Completada
395,4547,47,427,1,15,2,20,2,489921.0,0.0,979842,2023-01-20 17:22:00,Completada
396,4547,60,427,1,15,2,20,4,2588013.0,0.0,10352052,2023-01-20 17:22:00,Completada
397,4547,43,427,1,15,2,20,4,1109003.0,0.0,4436012,2023-01-20 17:22:00,Completada
398,4547,58,427,1,15,2,20,1,883025.0,0.0,883025,2023-01-20 17:22:00,Completada
399,4547,77,427,1,15,2,20,3,2907626.0,0.0,8722878,2023-01-20 17:22:00,Completada
400,830,45,260,4,15,4,20,1,4049410.0,0.15,3441998,2023-01-20 19:10:00,Completada
401,830,65,260,4,15,4,20,2,4414355.0,0.15,7504404,2023-01-20 19:10:00,Completada
402,830,22,260,4,15,4,20,2,1731906.0,0.0,3463812,2023-01-20 19:10:00,Completada
403,1811,2,375,4,16,5,20,2,2675106.0,0.0,5350212,2023-01-20 19:53:00,Completada
404,1811,78,375,4,16,5,20,3,1867691.0,0.05,5322919,2023-01-20 19:53:00,Completada
405,1811,66,375,4,16,5,20,3,951648.0,0.15,2426702,2023-01-20 19:53:00,Completada
406,1811,55,375,4,16,5,20,2,2711825.0,0.15,4610102,2023-01-20 19:53:00,Completada
407,207,59,294,24,9,3,20,3,4911020.0,0.0,14733060,2023-01-20 22:51:00,Completada
408,207,75,294,24,9,3,20,1,3928850.0,0.15,3339522,2023-01-20 22:51:00,Completada
409,207,1,294,24,9,3,20,3,831633.0,0.0,2494899,2023-01-20 22:51:00,Completada
410,207,80,294,24,9,3,20,1,4868583.0,0.0,4868583,2023-01-20 22:51:00,Completada
411,207,45,294,24,9,3,20,4,4049410.0,0.1,14577876,2023-01-20 22:51:00,Completada
412,207,16,294,24,9,3,20,2,748954.0,0.05,1423013,2023-01-20 22:51:00,Completada
413,207,20,294,24,9,3,20,4,2061075.0,0.0,8244300,2023-01-20 22:51:00,Completada
414,3951,17,321,19,9,4,22,4,4988725.0,0.0,19954900,2023-01-22 14:43:00,Enviada
415,3951,51,321,19,9,4,22,2,4190173.0,0.0,8380346,2023-01-22 14:43:00,Enviada
416,3951,53,321,19,9,4,22,4,3678728.0,0.0,14714912,2023-01-22 14:43:00,Enviada
417,3951,9,321,19,9,4,22,4,2794929.0,0.0,11179716,2023-01-22 14:43:00,Enviada
418,3951,37,321,19,9,4,22,2,3993742.0,0.1,7188736,2023-01-22 14:43:00,Enviada
419,3951,36,321,19,9,4,22,3,4083995.0,0.15,10414187,2023-01-22 14:43:00,Enviada
420,3951,61,321,19,9,4,22,4,1311538.0,0.05,4983844,2023-01-22 14:43:00,Enviada
421,3409,3,17,15,4,1,22,1,2429302.0,0.0,2429302,2023-01-22 15:24:00,Completada
422,2452,66,265,2,10,4,22,1,951648.0,0.05,904066,2023-01-22 18:00:00,Completada
423,2452,10,265,2,10,4,22,2,2025142.0,0.05,3847770,2023-01-22 18:00:00,Completada
424,2452,62,265,2,10,4,22,1,4981306.0,0.0,4981306,2023-01-22 18:00:00,Completada
425,2452,47,265,2,10,4,22,3,489921.0,0.0,1469763,2023-01-22 18:00:00,Completada
426,2452,14,265,2,10,4,22,4,3484558.0,0.0,13938232,2023-01-22 18:00:00,Completada
427,2452,77,265,2,10,4,22,1,2907626.0,0.15,2471482,2023-01-22 18:00:00,Completada
428,1682,12,465,4,7,5,22,1,1277038.0,0.0,1277038,2023-01-22 18:15:00,Completada
429,1682,36,465,4,7,5,22,3,4083995.0,0.0,12251985,2023-01-22 18:15:00,Completada
430,1682,73,465,4,7,5,22,3,4256133.0,0.0,12768399,2023-01-22 18:15:00,Completada
431,1682,30,465,4,7,5,22,2,1854576.0,0.05,3523694,2023-01-22 18:15:00,Completada
432,1682,25,465,4,7,5,22,1,2659364.0,0.0,2659364,2023-01-22 18:15:00,Completada
433,1682,19,465,4,7,5,22,3,4883309.0,0.15,12452438,2023-01-22 18:15:00,Completada
434,1682,26,465,4,7,5,22,3,2244438.0,0.0,6733314,2023-01-22 18:15:00,Completada
435,4097,78,46,18,3,1,22,1,1867691.0,0.05,1774306,2023-01-22 21:22:00,Devuelta
436,4097,9,46,18,3,1,22,1,2794929.0,0.05,2655183,2023-01-22 21:22:00,Devuelta
437,4097,18,46,18,3,1,22,2,1341237.0,0.1,2414227,2023-01-22 21:22:00,Devuelta
438,4097,61,46,18,3,1,22,2,1311538.0,0.0,2623076,2023-01-22 21:22:00,Devuelta
439,3554,31,390,17,8,5,23,1,1218378.0,0.0,1218378,2023-01-23 10:20:00,Completada
440,3554,47,390,17,8,5,23,4,489921.0,0.05,1861700,2023-01-23 10:20:00,Completada
441,3554,23,390,17,8,5,23,2,3175413.0,0.05,6033285,2023-01-23 10:20:00,Completada
442,3554,8,390,17,8,5,23,3,1101633.0,0.0,3304899,2023-01-23 10:20:00,Completada
443,3554,78,390,17,8,5,23,4,1867691.0,0.0,7470764,2023-01-23 10:20:00,Completada
444,3554,32,390,17,8,5,23,3,4017667.0,0.05,11450351,2023-01-23 10:20:00,Completada
445,4203,72,396,24,4,5,23,2,4439973.0,0.0,8879946,2023-01-23 14:53:00,Completada
446,4203,22,396,24,4,5,23,2,1731906.0,0.2,2771050,2023-01-23 14:53:00,Completada
447,4203,59,396,24,4,5,23,3,4911020.0,0.0,14733060,2023-01-23 14:53:00,Completada
448,4203,63,396,24,4,5,23,2,4827443.0,0.0,9654886,2023-01-23 14:53:00,Completada
449,4203,49,396,24,4,5,23,1,1993884.0,0.0,1993884,2023-01-23 14:53:00,Completada
450,4203,19,396,24,4,5,23,2,4883309.0,0.1,8789956,2023-01-23 14:53:00,Completada
451,4203,31,396,24,4,5,23,1,1218378.0,0.05,1157459,2023-01-23 14:53:00,Completada
452,4203,2,396,24,4,5,23,3,2675106.0,0.0,8025318,2023-01-23 14:53:00,Completada
453,2405,64,132,2,20,4,23,1,2795884.0,0.0,2795884,2023-01-23 15:29:00,Completada
454,2405,51,132,2,20,4,23,2,4190173.0,0.0,8380346,2023-01-23 15:29:00,Completada
455,2405,71,132,2,20,4,23,2,2028496.0,0.05,3854142,2023-01-23 15:29:00,Completada
456,2405,72,132,2,20,4,23,4,4439973.0,0.0,17759892,2023-01-23 15:29:00,Completada
457,3604,47,251,16,2,4,23,1,489921.0,0.2,391937,2023-01-23 18:17:00,Completada
458,3604,32,251,16,2,4,23,2,4017667.0,0.0,8035334,2023-01-23 18:17:00,Completada
459,4224,24,118,7,12,3,23,3,3406720.0,0.0,10220160,2023-01-23 20:58:00,Completada
460,695,13,369,24,20,1,24,3,1241912.0,0.0,3725736,2023-01-24 12:41:00,Completada
461,695,47,369,24,20,1,24,4,489921.0,0.15,1665731,2023-01-24 12:41:00,Completada
462,695,26,369,24,20,1,24,3,2244438.0,0.0,6733314,2023-01-24 12:41:00,Completada
463,695,21,369,24,20,1,24,3,174923.0,0.0,524769,2023-01-24 12:41:00,Completada
464,695,43,369,24,20,1,24,3,1109003.0,0.0,3327009,2023-01-24 12:41:00,Completada
465,2065,13,387,3,18,4,24,2,1241912.0,0.0,2483824,2023-01-24 18:49:00,Completada
466,1066,59,141,24,17,1,25,1,4911020.0,0.0,4911020,2023-01-25 13:59:00,Devuelta
467,1066,15,141,24,17,1,25,1,3564230.0,0.0,3564230,2023-01-25 13:59:00,Devuelta
468,3519,14,280,2,10,5,25,1,3484558.0,0.0,3484558,2023-01-25 15:41:00,Completada
469,3519,12,280,2,10,5,25,1,1277038.0,0.0,1277038,2023-01-25 15:41:00,Completada
470,3519,35,280,2,10,5,25,1,2000134.0,0.0,2000134,2023-01-25 15:41:00,Completada
471,3519,74,280,2,10,5,25,2,4678819.0,0.0,9357638,2023-01-25 15:41:00,Completada
472,3519,4,280,2,10,5,25,1,3465256.0,0.0,3465256,2023-01-25 15:41:00,Completada
473,4120,32,364,5,11,2,25,3,4017667.0,0.05,11450351,2023-01-25 17:06:00,Pendiente
474,4120,31,364,5,11,2,25,2,1218378.0,0.0,2436756,2023-01-25 17:06:00,Pendiente
475,4815,22,244,9,12,2,26,2,1731906.0,0.0,3463812,2023-01-26 09:19:00,Pendiente
476,4815,57,244,9,12,2,26,1,1150465.0,0.0,1150465,2023-01-26 09:19:00,Pendiente
477,4815,2,244,9,12,2,26,3,2675106.0,0.15,6821520,2023-01-26 09:19:00,Pendiente
478,4815,18,244,9,12,2,26,4,1341237.0,0.0,5364948,2023-01-26 09:19:00,Pendiente
479,4815,4,244,9,12,2,26,4,3465256.0,0.15,11781870,2023-01-26 09:19:00,Pendiente
480,4815,78,244,9,12,2,26,2,1867691.0,0.2,2988306,2023-01-26 09:19:00,Pendiente
481,4815,40,244,9,12,2,26,1,3482106.0,0.05,3308001,2023-01-26 09:19:00,Pendiente
482,4815,58,244,9,12,2,26,4,883025.0,0.0,3532100,2023-01-26 09:19:00,Pendiente
483,1952,51,452,16,13,6,26,3,4190173.0,0.0,12570519,2023-01-26 09:49:00,Completada
484,1952,79,452,16,13,6,26,3,4701266.0,0.05,13398608,2023-01-26 09:49:00,Completada
485,1106,70,467,2,8,5,26,4,4283058.0,0.0,17132232,2023-01-26 11:02:00,Completada
486,1106,37,467,2,8,5,26,1,3993742.0,0.0,3993742,2023-01-26 11:02:00,Completada
487,1106,30,467,2,8,5,26,2,1854576.0,0.0,3709152,2023-01-26 11:02:00,Completada
488,1106,74,467,2,8,5,26,3,4678819.0,0.0,14036457,2023-01-26 11:02:00,Completada
489,872,23,194,11,12,5,26,1,3175413.0,0.0,3175413,2023-01-26 12:26:00,Completada
490,92,40,302,5,6,4,26,1,3482106.0,0.1,3133895,2023-01-26 17:18:00,Completada
491,92,43,302,5,6,4,26,3,1109003.0,0.2,2661607,2023-01-26 17:18:00,Completada
492,92,12,302,5,6,4,26,1,1277038.0,0.0,1277038,2023-01-26 17:18:00,Completada
493,92,46,302,5,6,4,26,4,1749843.0,0.0,6999372,2023-01-26 17:18:00,Completada
494,2602,50,400,3,1,2,26,3,2593579.0,0.0,7780737,2023-01-26 19:46:00,Completada
495,2602,10,400,3,1,2,26,4,2025142.0,0.15,6885483,2023-01-26 19:46:00,Completada
496,2602,43,400,3,1,2,26,1,1109003.0,0.05,1053553,2023-01-26 19:46:00,Completada
497,2602,47,400,3,1,2,26,2,489921.0,0.0,979842,2023-01-26 19:46:00,Completada
498,2602,67,400,3,1,2,26,3,1401568.0,0.0,4204704,2023-01-26 19:46:00,Completada
499,1304,39,441,13,8,1,26,2,2545912.0,0.0,5091824,2023-01-26 20:44:00,Completada
500,2745,9,292,7,11,2,27,2,2794929.0,0.0,5589858,2023-01-27 10:33:00,Completada
501,2745,13,292,7,11,2,27,2,1241912.0,0.1,2235442,2023-01-27 10:33:00,Completada
502,2745,14,292,7,11,2,27,1,3484558.0,0.0,3484558,2023-01-27 10:33:00,Completada
503,2745,2,292,7,11,2,27,4,2675106.0,0.2,8560339,2023-01-27 10:33:00,Completada
504,1569,17,392,14,2,4,27,4,4988725.0,0.1,17959410,2023-01-27 19:16:00,Devuelta
505,1569,55,392,14,2,4,27,4,2711825.0,0.0,10847300,2023-01-27 19:16:00,Devuelta
506,1569,38,392,14,2,4,27,2,762081.0,0.0,1524162,2023-01-27 19:16:00,Devuelta
507,3647,55,334,17,9,2,28,1,2711825.0,0.0,2711825,2023-01-28 11:01:00,Completada
508,3647,40,334,17,9,2,28,3,3482106.0,0.15,8879370,2023-01-28 11:01:00,Completada
509,3647,4,334,17,9,2,28,3,3465256.0,0.0,10395768,2023-01-28 11:01:00,Completada
510,3647,24,334,17,9,2,28,2,3406720.0,0.05,6472768,2023-01-28 11:01:00,Completada
511,3647,8,334,17,9,2,28,3,1101633.0,0.1,2974409,2023-01-28 11:01:00,Completada
512,3647,31,334,17,9,2,28,3,1218378.0,0.0,3655134,2023-01-28 11:01:00,Completada
513,3647,78,334,17,9,2,28,1,1867691.0,0.05,1774306,2023-01-28 11:01:00,Completada
514,4199,14,359,22,16,5,28,2,3484558.0,0.0,6969116,2023-01-28 12:07:00,Completada
515,4199,10,359,22,16,5,28,3,2025142.0,0.1,5467883,2023-01-28 12:07:00,Completada
516,4199,57,359,22,16,5,28,3,1150465.0,0.0,3451395,2023-01-28 12:07:00,Completada
517,4199,9,359,22,16,5,28,2,2794929.0,0.05,5310365,2023-01-28 12:07:00,Completada
518,4199,7,359,22,16,5,28,2,849772.0,0.2,1359635,2023-01-28 12:07:00,Completada
519,4125,63,73,15,14,5,28,2,4827443.0,0.0,9654886,2023-01-28 20:00:00,Completada
520,4125,54,73,15,14,5,28,2,1053267.0,0.0,2106534,2023-01-28 20:00:00,Completada
521,3113,23,288,15,2,2,29,4,3175413.0,0.0,12701652,2023-01-29 11:07:00,Completada
522,3113,33,288,15,2,2,29,2,2356800.0,0.05,4477920,2023-01-29 11:07:00,Completada
523,3113,3,288,15,2,2,29,2,2429302.0,0.0,4858604,2023-01-29 11:07:00,Completada
524,3113,78,288,15,2,2,29,4,1867691.0,0.0,7470764,2023-01-29 11:07:00,Completada
525,3113,80,288,15,2,2,29,3,4868583.0,0.0,14605749,2023-01-29 11:07:00,Completada
526,3113,57,288,15,2,2,29,4,1150465.0,0.0,4601860,2023-01-29 11:07:00,Completada
527,2783,41,179,12,6,1,29,4,4293210.0,0.0,17172840,2023-01-29 16:13:00,Completada
528,2783,48,179,12,6,1,29,3,4703211.0,0.05,13404151,2023-01-29 16:13:00,Completada
529,2783,64,179,12,6,1,29,2,2795884.0,0.15,4753003,2023-01-29 16:13:00,Completada
530,2783,60,179,12,6,1,29,4,2588013.0,0.0,10352052,2023-01-29 16:13:00,Completada
531,2783,63,179,12,6,1,29,4,4827443.0,0.0,19309772,2023-01-29 16:13:00,Completada
532,2783,59,179,12,6,1,29,1,4911020.0,0.05,4665469,2023-01-29 16:13:00,Completada
533,2986,45,226,4,9,2,29,4,4049410.0,0.0,16197640,2023-01-29 19:33:00,Completada
534,3618,6,279,22,11,3,30,4,1228186.0,0.0,4912744,2023-01-30 13:52:00,Enviada
535,3618,35,279,22,11,3,30,1,2000134.0,0.0,2000134,2023-01-30 13:52:00,Enviada
536,3618,39,279,22,11,3,30,3,2545912.0,0.0,7637736,2023-01-30 13:52:00,Enviada
537,3618,24,279,22,11,3,30,3,3406720.0,0.15,8687136,2023-01-30 13:52:00,Enviada
538,3618,31,279,22,11,3,30,4,1218378.0,0.05,4629836,2023-01-30 13:52:00,Enviada
539,3618,69,279,22,11,3,30,4,4234839.0,0.0,16939356,2023-01-30 13:52:00,Enviada
540,3618,29,279,22,11,3,30,1,413458.0,0.0,413458,2023-01-30 13:52:00,Enviada
541,4329,32,156,22,14,6,30,3,4017667.0,0.0,12053001,2023-01-30 13:52:00,Completada
542,4329,48,156,22,14,6,30,1,4703211.0,0.0,4703211,2023-01-30 13:52:00,Completada
543,4329,29,156,22,14,6,30,3,413458.0,0.0,1240374,2023-01-30 13:52:00,Completada
544,4329,55,156,22,14,6,30,2,2711825.0,0.0,5423650,2023-01-30 13:52:00,Completada
545,4329,41,156,22,14,6,30,4,4293210.0,0.0,17172840,2023-01-30 13:52:00,Completada
546,4329,51,156,22,14,6,30,1,4190173.0,0.15,3561647,2023-01-30 13:52:00,Completada
547,4329,63,156,22,14,6,30,4,4827443.0,0.0,19309772,2023-01-30 13:52:00,Completada
548,4256,25,273,4,6,3,31,4,2659364.0,0.0,10637456,2023-01-31 10:49:00,Completada
549,3630,22,412,15,6,5,31,2,1731906.0,0.0,3463812,2023-01-31 14:41:00,Devuelta
550,3630,6,412,15,6,5,31,3,1228186.0,0.0,3684558,2023-01-31 14:41:00,Devuelta
551,3630,56,412,15,6,5,31,4,3481964.0,0.0,13927856,2023-01-31 14:41:00,Devuelta
552,3630,35,412,15,6,5,31,2,2000134.0,0.1,3600241,2023-01-31 14:41:00,Devuelta
553,2162,21,23,8,18,1,31,2,174923.0,0.0,349846,2023-01-31 22:17:00,Completada
554,2162,48,23,8,18,1,31,1,4703211.0,0.15,3997729,2023-01-31 22:17:00,Completada
555,2162,5,23,8,18,1,31,4,1354368.0,0.0,5417472,2023-01-31 22:17:00,Completada
